file,filename_participant_id,rows_final,sections_valid,duplicates_removed,invalid_timestamp_rows
163377_keystrokes.txt,163377,612,15,0,0
163381_keystrokes.txt,163381,680,15,0,0
163386_keystrokes.txt,163386,733,15,0,0
163387_keystrokes.txt,163387,714,15,0,0
163392_keystrokes.txt,163392,660,15,0,0
163393_keystrokes.txt,163393,644,15,0,0
163394_keystrokes.txt,163394,724,15,0,0
163395_keystrokes.txt,163395,814,15,0,0
163397_keystrokes.txt,163397,734,15,0,0
163398_keystrokes.txt,163398,783,15,0,0
163399_keystrokes.txt,163399,769,15,0,0
16339_keystrokes.txt,16339,675,15,0,0
163400_keystrokes.txt,163400,610,15,0,0
163402_keystrokes.txt,163402,656,15,0,0
163403_keystrokes.txt,163403,744,15,0,0
163404_keystrokes.txt,163404,684,15,0,0
163408_keystrokes.txt,163408,600,15,0,0
16341_keystrokes.txt,16341,726,15,0,0
163426_keystrokes.txt,163426,756,15,0,0
163431_keystrokes.txt,163431,730,15,0,0
163434_keystrokes.txt,163434,905,15,0,0
163435_keystrokes.txt,163435,768,15,0,0
163436_keystrokes.txt,163436,683,15,0,0
163438_keystrokes.txt,163438,766,15,0,0
163443_keystrokes.txt,163443,870,15,0,0
163450_keystrokes.txt,163450,737,15,0,0
163452_keystrokes.txt,163452,748,15,0,0
163459_keystrokes.txt,163459,719,15,0,0
163462_keystrokes.txt,163462,641,15,0,0
163469_keystrokes.txt,163469,689,15,0,0
16346_keystrokes.txt,16346,619,15,0,0
163474_keystrokes.txt,163474,747,15,0,0
163475_keystrokes.txt,163475,682,15,0,0
163477_keystrokes.txt,163477,787,15,0,0
163478_keystrokes.txt,163478,612,15,0,0
163479_keystrokes.txt,163479,746,15,0,0
163480_keystrokes.txt,163480,902,15,0,0
163482_keystrokes.txt,163482,809,15,0,0
163483_keystrokes.txt,163483,715,15,0,0
163486_keystrokes.txt,163486,708,15,0,0
163487_keystrokes.txt,163487,894,15,0,0
163490_keystrokes.txt,163490,753,15,0,0
163491_keystrokes.txt,163491,734,15,0,0
163518_keystrokes.txt,163518,645,15,0,0
163522_keystrokes.txt,163522,672,15,0,0
163523_keystrokes.txt,163523,659,15,0,0
163526_keystrokes.txt,163526,632,15,0,0
163527_keystrokes.txt,163527,672,15,0,0
163530_keystrokes.txt,163530,794,15,0,0
163531_keystrokes.txt,163531,735,15,0,0
163536_keystrokes.txt,163536,706,15,0,0
163540_keystrokes.txt,163540,649,15,0,0
163542_keystrokes.txt,163542,837,15,0,0
163544_keystrokes.txt,163544,778,15,0,0
163547_keystrokes.txt,163547,761,15,0,0
163549_keystrokes.txt,163549,867,15,0,0
163550_keystrokes.txt,163550,720,15,0,0
163554_keystrokes.txt,163554,634,15,0,0
163556_keystrokes.txt,163556,757,15,0,0
163561_keystrokes.txt,163561,658,15,0,0
163563_keystrokes.txt,163563,637,15,0,0
163568_keystrokes.txt,163568,776,15,0,0
163569_keystrokes.txt,163569,707,15,0,0
163570_keystrokes.txt,163570,764,15,0,0
163571_keystrokes.txt,163571,658,15,0,0
163573_keystrokes.txt,163573,647,15,0,0
163574_keystrokes.txt,163574,704,15,0,0
16358_keystrokes.txt,16358,848,15,0,0
163591_keystrokes.txt,163591,745,15,0,0
163594_keystrokes.txt,163594,681,15,0,0
163596_keystrokes.txt,163596,677,15,0,0
163597_keystrokes.txt,163597,820,15,0,0
163598_keystrokes.txt,163598,711,15,0,0
163599_keystrokes.txt,163599,668,15,0,0
163601_keystrokes.txt,163601,745,15,0,0
163602_keystrokes.txt,163602,664,15,0,0
163603_keystrokes.txt,163603,728,15,0,0
163605_keystrokes.txt,163605,775,15,0,0
163606_keystrokes.txt,163606,807,15,0,0
163615_keystrokes.txt,163615,887,15,0,0
163617_keystrokes.txt,163617,745,15,0,0
16361_keystrokes.txt,16361,778,15,0,0
163624_keystrokes.txt,163624,783,15,0,0
163628_keystrokes.txt,163628,631,15,0,0
16362_keystrokes.txt,16362,692,15,0,0
163636_keystrokes.txt,163636,709,15,0,0
163637_keystrokes.txt,163637,855,15,0,0
163639_keystrokes.txt,163639,881,15,0,0
163644_keystrokes.txt,163644,708,15,0,0
163646_keystrokes.txt,163646,831,15,0,0
163654_keystrokes.txt,163654,780,15,0,0
163663_keystrokes.txt,163663,665,15,0,0
163666_keystrokes.txt,163666,813,15,0,0
163668_keystrokes.txt,163668,675,15,0,0
16366_keystrokes.txt,16366,762,15,0,0
163677_keystrokes.txt,163677,690,15,0,0
163678_keystrokes.txt,163678,829,15,0,0
163679_keystrokes.txt,163679,676,15,0,0
16367_keystrokes.txt,16367,677,15,0,0
163680_keystrokes.txt,163680,932,15,0,0
163681_keystrokes.txt,163681,706,15,0,0
163685_keystrokes.txt,163685,750,15,0,0
163688_keystrokes.txt,163688,760,15,0,0
163689_keystrokes.txt,163689,667,15,0,0
163706_keystrokes.txt,163706,785,15,0,0
163708_keystrokes.txt,163708,658,15,0,0
163709_keystrokes.txt,163709,803,15,0,0
163710_keystrokes.txt,163710,654,15,0,0
163716_keystrokes.txt,163716,726,15,0,0
163717_keystrokes.txt,163717,712,15,0,0
163728_keystrokes.txt,163728,692,15,0,0
163730_keystrokes.txt,163730,629,15,0,0
163731_keystrokes.txt,163731,621,15,0,0
163740_keystrokes.txt,163740,657,15,0,0
163742_keystrokes.txt,163742,706,15,0,0
163744_keystrokes.txt,163744,670,15,0,0
163746_keystrokes.txt,163746,730,15,0,0
163747_keystrokes.txt,163747,761,15,0,0
16374_keystrokes.txt,16374,643,15,0,0
163754_keystrokes.txt,163754,640,15,0,0
163756_keystrokes.txt,163756,780,15,0,0
163759_keystrokes.txt,163759,751,15,0,0
163763_keystrokes.txt,163763,682,15,0,0
163765_keystrokes.txt,163765,722,15,0,0
163766_keystrokes.txt,163766,778,15,0,0
163768_keystrokes.txt,163768,805,15,0,0
163774_keystrokes.txt,163774,919,15,0,0
163777_keystrokes.txt,163777,712,15,0,0
163784_keystrokes.txt,163784,797,15,0,0
163786_keystrokes.txt,163786,668,15,0,0
163787_keystrokes.txt,163787,733,15,0,0
163788_keystrokes.txt,163788,825,15,0,0
163793_keystrokes.txt,163793,718,15,0,0
163796_keystrokes.txt,163796,1196,15,0,0
163799_keystrokes.txt,163799,652,15,0,0
163801_keystrokes.txt,163801,609,15,0,0
163803_keystrokes.txt,163803,857,15,0,0
163805_keystrokes.txt,163805,702,15,0,0
163811_keystrokes.txt,163811,777,15,0,0
163814_keystrokes.txt,163814,773,15,0,0
163815_keystrokes.txt,163815,698,15,0,0
163816_keystrokes.txt,163816,758,15,0,0
163819_keystrokes.txt,163819,714,15,0,0
16381_keystrokes.txt,16381,701,15,0,0
163820_keystrokes.txt,163820,1233,15,0,0
163821_keystrokes.txt,163821,717,15,0,0
163825_keystrokes.txt,163825,706,15,0,0
163826_keystrokes.txt,163826,755,15,0,0
163828_keystrokes.txt,163828,711,15,0,0
163830_keystrokes.txt,163830,854,15,0,0
163831_keystrokes.txt,163831,806,15,0,0
163835_keystrokes.txt,163835,681,15,0,0
163841_keystrokes.txt,163841,679,15,0,0
163846_keystrokes.txt,163846,751,15,0,0
163847_keystrokes.txt,163847,608,15,0,0
163848_keystrokes.txt,163848,834,15,0,0
163850_keystrokes.txt,163850,759,15,0,0
163851_keystrokes.txt,163851,768,15,0,0
163852_keystrokes.txt,163852,707,15,0,0
163853_keystrokes.txt,163853,681,15,0,0
163855_keystrokes.txt,163855,793,15,0,0
163858_keystrokes.txt,163858,712,15,0,0
16385_keystrokes.txt,16385,776,15,0,0
163863_keystrokes.txt,163863,704,15,0,0
163870_keystrokes.txt,163870,696,15,0,0
163871_keystrokes.txt,163871,801,15,0,0
163875_keystrokes.txt,163875,768,15,0,0
163877_keystrokes.txt,163877,627,15,0,0
163880_keystrokes.txt,163880,737,15,0,0
163884_keystrokes.txt,163884,701,15,0,0
163887_keystrokes.txt,163887,875,15,0,0
163888_keystrokes.txt,163888,839,15,0,0
16388_keystrokes.txt,16388,814,15,0,0
163892_keystrokes.txt,163892,617,15,0,0
163895_keystrokes.txt,163895,671,15,0,0
163898_keystrokes.txt,163898,770,15,0,0
163899_keystrokes.txt,163899,657,15,0,0
1638_keystrokes.txt,1638,842,15,0,0
163900_keystrokes.txt,163900,840,15,0,0
163902_keystrokes.txt,163902,622,15,0,0
163905_keystrokes.txt,163905,741,15,0,0
163908_keystrokes.txt,163908,717,15,0,0
163909_keystrokes.txt,163909,628,15,0,0
163910_keystrokes.txt,163910,661,15,0,0
163913_keystrokes.txt,163913,653,15,0,0
163914_keystrokes.txt,163914,738,15,0,0
163916_keystrokes.txt,163916,788,15,0,0
163917_keystrokes.txt,163917,775,15,0,0
163922_keystrokes.txt,163922,735,15,0,0
163923_keystrokes.txt,163923,752,15,0,0
163929_keystrokes.txt,163929,676,15,0,0
163930_keystrokes.txt,163930,787,15,0,0
163931_keystrokes.txt,163931,745,15,0,0
163940_keystrokes.txt,163940,619,15,0,0
163941_keystrokes.txt,163941,706,15,0,0
163948_keystrokes.txt,163948,781,15,0,0
163949_keystrokes.txt,163949,668,15,0,0
16394_keystrokes.txt,16394,686,15,0,0
163952_keystrokes.txt,163952,678,15,0,0
163954_keystrokes.txt,163954,743,15,0,0
163955_keystrokes.txt,163955,723,15,0,0
163956_keystrokes.txt,163956,753,15,0,0
163963_keystrokes.txt,163963,733,15,0,0
16396_keystrokes.txt,16396,643,15,0,0
163972_keystrokes.txt,163972,757,15,0,0
163974_keystrokes.txt,163974,846,15,0,0
163976_keystrokes.txt,163976,724,15,0,0
163977_keystrokes.txt,163977,701,15,0,0
163978_keystrokes.txt,163978,794,15,0,0
163981_keystrokes.txt,163981,727,15,0,0
163982_keystrokes.txt,163982,736,15,0,0
163985_keystrokes.txt,163985,684,15,0,0
163988_keystrokes.txt,163988,813,15,0,0
163989_keystrokes.txt,163989,691,15,0,0
163990_keystrokes.txt,163990,899,15,0,0
163993_keystrokes.txt,163993,807,15,0,0
163995_keystrokes.txt,163995,766,15,0,0
164003_keystrokes.txt,164003,672,15,0,0
164006_keystrokes.txt,164006,635,15,0,0
164008_keystrokes.txt,164008,716,15,0,0
164014_keystrokes.txt,164014,645,15,0,0
164015_keystrokes.txt,164015,748,15,0,0
164019_keystrokes.txt,164019,718,15,0,0
16401_keystrokes.txt,16401,747,15,0,0
164021_keystrokes.txt,164021,820,15,0,0
164026_keystrokes.txt,164026,639,15,0,0
164027_keystrokes.txt,164027,731,15,0,0
164029_keystrokes.txt,164029,651,15,0,0
164033_keystrokes.txt,164033,814,15,0,0
164037_keystrokes.txt,164037,654,15,0,0
164040_keystrokes.txt,164040,767,15,0,0
164043_keystrokes.txt,164043,695,15,0,0
164044_keystrokes.txt,164044,670,15,0,0
164050_keystrokes.txt,164050,760,15,0,0
164056_keystrokes.txt,164056,677,15,0,0
164063_keystrokes.txt,164063,717,15,0,0
164065_keystrokes.txt,164065,798,15,0,0
164069_keystrokes.txt,164069,721,15,0,0
164070_keystrokes.txt,164070,793,15,0,0
164072_keystrokes.txt,164072,624,15,0,0
164074_keystrokes.txt,164074,864,15,0,0
164078_keystrokes.txt,164078,795,15,0,0
16407_keystrokes.txt,16407,717,15,0,0
164080_keystrokes.txt,164080,658,15,0,0
164084_keystrokes.txt,164084,726,15,0,0
164089_keystrokes.txt,164089,759,15,0,0
164097_keystrokes.txt,164097,667,15,0,0
164098_keystrokes.txt,164098,656,15,0,0
164100_keystrokes.txt,164100,986,15,0,0
164113_keystrokes.txt,164113,844,15,0,0
164115_keystrokes.txt,164115,723,15,0,0
164116_keystrokes.txt,164116,655,15,0,0
16411_keystrokes.txt,16411,723,15,0,0
164123_keystrokes.txt,164123,691,15,0,0
164124_keystrokes.txt,164124,705,15,0,0
164125_keystrokes.txt,164125,899,15,0,0
16412_keystrokes.txt,16412,700,15,0,0
164136_keystrokes.txt,164136,612,15,0,0
164137_keystrokes.txt,164137,804,15,0,0
164138_keystrokes.txt,164138,681,15,0,0
164139_keystrokes.txt,164139,733,15,0,0
16413_keystrokes.txt,16413,712,15,0,0
164142_keystrokes.txt,164142,707,15,0,0
164148_keystrokes.txt,164148,679,15,0,0
164152_keystrokes.txt,164152,626,15,0,0
164159_keystrokes.txt,164159,838,15,0,0
164162_keystrokes.txt,164162,789,15,0,0
164166_keystrokes.txt,164166,660,15,0,0
164168_keystrokes.txt,164168,809,15,0,0
164170_keystrokes.txt,164170,960,15,0,0
164174_keystrokes.txt,164174,665,15,0,0
164175_keystrokes.txt,164175,647,15,0,0
164178_keystrokes.txt,164178,812,15,0,0
16417_keystrokes.txt,16417,834,15,0,0
164190_keystrokes.txt,164190,785,15,0,0
164198_keystrokes.txt,164198,784,15,0,0
1641_keystrokes.txt,1641,691,15,0,0
164200_keystrokes.txt,164200,771,15,0,0
164201_keystrokes.txt,164201,735,15,0,0
164206_keystrokes.txt,164206,666,15,0,0
164212_keystrokes.txt,164212,779,15,0,0
164215_keystrokes.txt,164215,702,15,0,0
164216_keystrokes.txt,164216,774,15,0,0
164232_keystrokes.txt,164232,723,15,0,0
164233_keystrokes.txt,164233,837,15,0,0
164237_keystrokes.txt,164237,689,15,0,0
164239_keystrokes.txt,164239,616,15,0,0
164240_keystrokes.txt,164240,744,15,0,0
164244_keystrokes.txt,164244,849,15,0,0
164245_keystrokes.txt,164245,655,15,0,0
164246_keystrokes.txt,164246,792,15,0,0
164248_keystrokes.txt,164248,762,15,0,0
16424_keystrokes.txt,16424,691,15,0,0
164251_keystrokes.txt,164251,773,15,0,0
164254_keystrokes.txt,164254,797,15,0,0
164255_keystrokes.txt,164255,753,15,0,0
164257_keystrokes.txt,164257,607,15,0,0
164258_keystrokes.txt,164258,753,15,0,0
16425_keystrokes.txt,16425,692,15,0,0
164265_keystrokes.txt,164265,692,15,0,0
164267_keystrokes.txt,164267,612,15,0,0
164269_keystrokes.txt,164269,725,15,0,0
164271_keystrokes.txt,164271,868,15,0,0
164272_keystrokes.txt,164272,910,15,0,0
164273_keystrokes.txt,164273,698,15,0,0
164274_keystrokes.txt,164274,674,15,0,0
164276_keystrokes.txt,164276,638,15,0,0
164278_keystrokes.txt,164278,718,15,0,0
164281_keystrokes.txt,164281,623,15,0,0
164282_keystrokes.txt,164282,799,15,0,0
164284_keystrokes.txt,164284,641,15,0,0
164288_keystrokes.txt,164288,644,15,0,0
164293_keystrokes.txt,164293,667,15,0,0
164296_keystrokes.txt,164296,695,15,0,0
164297_keystrokes.txt,164297,640,15,0,0
164299_keystrokes.txt,164299,1080,15,0,0
164300_keystrokes.txt,164300,874,15,0,0
164302_keystrokes.txt,164302,789,15,0,0
164310_keystrokes.txt,164310,920,15,0,0
164311_keystrokes.txt,164311,782,15,0,0
164312_keystrokes.txt,164312,634,15,0,0
164315_keystrokes.txt,164315,636,15,0,0
164318_keystrokes.txt,164318,749,15,0,0
164321_keystrokes.txt,164321,740,15,0,0
164322_keystrokes.txt,164322,704,15,0,0
164324_keystrokes.txt,164324,648,15,0,0
16432_keystrokes.txt,16432,662,15,0,0
164331_keystrokes.txt,164331,701,15,0,0
164332_keystrokes.txt,164332,652,15,0,0
164336_keystrokes.txt,164336,700,15,0,0
164340_keystrokes.txt,164340,711,15,0,0
164345_keystrokes.txt,164345,783,15,0,0
164346_keystrokes.txt,164346,863,15,0,0
164349_keystrokes.txt,164349,709,15,0,0
164350_keystrokes.txt,164350,632,15,0,0
164351_keystrokes.txt,164351,721,15,0,0
164354_keystrokes.txt,164354,850,15,0,0
164359_keystrokes.txt,164359,1061,15,0,0
16435_keystrokes.txt,16435,711,15,0,0
164361_keystrokes.txt,164361,799,15,0,0
164366_keystrokes.txt,164366,768,15,0,0
164369_keystrokes.txt,164369,808,15,0,0
164377_keystrokes.txt,164377,761,15,0,0
164384_keystrokes.txt,164384,882,15,0,0
164385_keystrokes.txt,164385,792,15,0,0
164387_keystrokes.txt,164387,617,15,0,0
164396_keystrokes.txt,164396,879,15,0,0
164402_keystrokes.txt,164402,716,15,0,0
164404_keystrokes.txt,164404,758,15,0,0
164406_keystrokes.txt,164406,791,15,0,0
164407_keystrokes.txt,164407,1102,15,0,0
164410_keystrokes.txt,164410,989,15,0,0
164417_keystrokes.txt,164417,700,15,0,0
164418_keystrokes.txt,164418,744,15,0,0
164419_keystrokes.txt,164419,663,15,0,0
164422_keystrokes.txt,164422,712,15,0,0
164424_keystrokes.txt,164424,740,15,0,0
164428_keystrokes.txt,164428,706,15,0,0
16442_keystrokes.txt,16442,719,15,0,0
164434_keystrokes.txt,164434,822,15,0,0
164437_keystrokes.txt,164437,816,15,0,0
164442_keystrokes.txt,164442,788,15,0,0
164443_keystrokes.txt,164443,752,15,0,0
164445_keystrokes.txt,164445,784,15,0,0
164447_keystrokes.txt,164447,700,15,0,0
164448_keystrokes.txt,164448,953,15,0,0
164449_keystrokes.txt,164449,795,15,0,0
16444_keystrokes.txt,16444,777,15,0,0
164455_keystrokes.txt,164455,895,15,0,0
164456_keystrokes.txt,164456,923,15,0,0
164457_keystrokes.txt,164457,875,15,0,0
164463_keystrokes.txt,164463,788,15,0,0
164465_keystrokes.txt,164465,732,15,0,0
164469_keystrokes.txt,164469,743,15,0,0
164470_keystrokes.txt,164470,728,15,0,0
164475_keystrokes.txt,164475,946,15,0,0
164476_keystrokes.txt,164476,724,15,0,0
164477_keystrokes.txt,164477,838,15,0,0
16448_keystrokes.txt,16448,670,15,0,0
164493_keystrokes.txt,164493,743,15,0,0
164495_keystrokes.txt,164495,632,15,0,0
164498_keystrokes.txt,164498,829,15,0,0
16449_keystrokes.txt,16449,730,15,0,0
1644_keystrokes.txt,1644,730,15,0,0
164501_keystrokes.txt,164501,636,15,0,0
164518_keystrokes.txt,164518,604,15,0,0
164519_keystrokes.txt,164519,705,15,0,0
16451_keystrokes.txt,16451,726,15,0,0
164520_keystrokes.txt,164520,798,15,0,0
164524_keystrokes.txt,164524,834,15,0,0
164525_keystrokes.txt,164525,677,15,0,0
164527_keystrokes.txt,164527,738,15,0,0
164536_keystrokes.txt,164536,639,15,0,0
164537_keystrokes.txt,164537,667,15,0,0
164568_keystrokes.txt,164568,724,15,0,0
164573_keystrokes.txt,164573,740,15,0,0
164592_keystrokes.txt,164592,732,15,0,0
1645_keystrokes.txt,1645,793,15,0,0
164602_keystrokes.txt,164602,678,15,0,0
164619_keystrokes.txt,164619,649,15,0,0
164628_keystrokes.txt,164628,672,15,0,0
164631_keystrokes.txt,164631,723,15,0,0
164632_keystrokes.txt,164632,650,15,0,0
164648_keystrokes.txt,164648,747,15,0,0
16464_keystrokes.txt,16464,890,15,0,0
164650_keystrokes.txt,164650,668,15,0,0
164651_keystrokes.txt,164651,699,15,0,0
164671_keystrokes.txt,164671,756,15,0,0
164673_keystrokes.txt,164673,772,15,0,0
164674_keystrokes.txt,164674,913,15,0,0
164679_keystrokes.txt,164679,668,15,0,0
164686_keystrokes.txt,164686,660,15,0,0
164687_keystrokes.txt,164687,723,15,0,0
16468_keystrokes.txt,16468,732,15,0,0
164690_keystrokes.txt,164690,810,15,0,0
164694_keystrokes.txt,164694,819,15,0,0
164700_keystrokes.txt,164700,714,15,0,0
164705_keystrokes.txt,164705,668,15,0,0
164707_keystrokes.txt,164707,710,15,0,0
164709_keystrokes.txt,164709,721,15,0,0
164710_keystrokes.txt,164710,715,15,0,0
164711_keystrokes.txt,164711,786,15,0,0
164712_keystrokes.txt,164712,737,15,0,0
164717_keystrokes.txt,164717,613,15,0,0
164722_keystrokes.txt,164722,732,15,0,0
16472_keystrokes.txt,16472,655,15,0,1
164731_keystrokes.txt,164731,665,15,0,0
164732_keystrokes.txt,164732,953,15,0,0
16473_keystrokes.txt,16473,770,15,0,0
164743_keystrokes.txt,164743,741,15,0,0
164745_keystrokes.txt,164745,643,15,0,0
164746_keystrokes.txt,164746,798,15,0,0
164750_keystrokes.txt,164750,768,15,0,0
164754_keystrokes.txt,164754,953,15,0,0
164756_keystrokes.txt,164756,783,15,0,0
16475_keystrokes.txt,16475,692,15,0,0
164765_keystrokes.txt,164765,824,15,0,0
164770_keystrokes.txt,164770,671,15,0,0
164771_keystrokes.txt,164771,734,15,0,0
164772_keystrokes.txt,164772,719,15,0,0
164781_keystrokes.txt,164781,825,15,0,0
164783_keystrokes.txt,164783,717,15,0,0
164789_keystrokes.txt,164789,745,15,0,0
164790_keystrokes.txt,164790,662,15,0,0
164793_keystrokes.txt,164793,837,15,0,0
164794_keystrokes.txt,164794,633,15,0,0
164800_keystrokes.txt,164800,610,15,0,0
164803_keystrokes.txt,164803,698,15,0,0
164807_keystrokes.txt,164807,752,15,0,0
164808_keystrokes.txt,164808,748,15,0,0
164811_keystrokes.txt,164811,925,15,0,0
164812_keystrokes.txt,164812,821,15,0,0
164813_keystrokes.txt,164813,778,15,0,0
164816_keystrokes.txt,164816,769,15,0,0
164817_keystrokes.txt,164817,676,15,0,0
164821_keystrokes.txt,164821,761,15,0,0
164836_keystrokes.txt,164836,879,15,0,0
164840_keystrokes.txt,164840,693,15,0,0
164847_keystrokes.txt,164847,754,15,0,0
164850_keystrokes.txt,164850,834,15,0,0
164852_keystrokes.txt,164852,778,15,0,0
164861_keystrokes.txt,164861,775,15,0,0
164862_keystrokes.txt,164862,767,15,0,0
164866_keystrokes.txt,164866,752,15,0,0
164874_keystrokes.txt,164874,772,15,0,0
164876_keystrokes.txt,164876,762,15,0,0
164881_keystrokes.txt,164881,743,15,0,0
164885_keystrokes.txt,164885,745,15,0,0
164889_keystrokes.txt,164889,697,15,0,0
164890_keystrokes.txt,164890,732,15,0,0
164892_keystrokes.txt,164892,894,15,0,0
164893_keystrokes.txt,164893,663,15,0,0
164895_keystrokes.txt,164895,816,15,0,0
164898_keystrokes.txt,164898,797,15,0,0
164899_keystrokes.txt,164899,757,15,0,0
164900_keystrokes.txt,164900,662,15,0,0
164901_keystrokes.txt,164901,795,15,0,0
164903_keystrokes.txt,164903,857,15,0,0
164906_keystrokes.txt,164906,648,15,0,0
164907_keystrokes.txt,164907,764,15,0,0
164910_keystrokes.txt,164910,785,15,0,0
164911_keystrokes.txt,164911,1004,15,0,0
164913_keystrokes.txt,164913,831,15,0,0
164916_keystrokes.txt,164916,767,15,0,0
164920_keystrokes.txt,164920,685,15,0,0
164922_keystrokes.txt,164922,793,15,0,0
164923_keystrokes.txt,164923,703,15,0,0
164927_keystrokes.txt,164927,658,15,0,0
164928_keystrokes.txt,164928,818,15,0,0
164935_keystrokes.txt,164935,725,15,0,0
164938_keystrokes.txt,164938,806,15,0,0
164947_keystrokes.txt,164947,821,15,0,0
164955_keystrokes.txt,164955,796,15,0,0
164958_keystrokes.txt,164958,802,15,0,0
164962_keystrokes.txt,164962,931,15,0,0
16496_keystrokes.txt,16496,703,15,0,0
164971_keystrokes.txt,164971,714,15,0,0
164972_keystrokes.txt,164972,627,15,0,0
164982_keystrokes.txt,164982,618,15,0,0
164984_keystrokes.txt,164984,718,15,0,0
164993_keystrokes.txt,164993,647,15,0,0
164994_keystrokes.txt,164994,670,15,0,0
164995_keystrokes.txt,164995,768,15,0,0
1649_keystrokes.txt,1649,739,15,0,0
165009_keystrokes.txt,165009,657,15,0,0
165017_keystrokes.txt,165017,700,15,0,0
165018_keystrokes.txt,165018,655,15,0,0
165020_keystrokes.txt,165020,667,15,0,0
165026_keystrokes.txt,165026,732,15,0,0
165028_keystrokes.txt,165028,651,15,0,0
165031_keystrokes.txt,165031,739,15,0,0
165033_keystrokes.txt,165033,736,15,0,0
165034_keystrokes.txt,165034,750,15,0,0
165036_keystrokes.txt,165036,1073,15,0,0
165039_keystrokes.txt,165039,705,15,0,0
165046_keystrokes.txt,165046,639,15,0,0
165047_keystrokes.txt,165047,786,15,0,0
165048_keystrokes.txt,165048,911,15,0,0
165050_keystrokes.txt,165050,949,15,0,0
165057_keystrokes.txt,165057,747,15,0,0
165070_keystrokes.txt,165070,643,15,0,0
165076_keystrokes.txt,165076,799,15,0,0
165077_keystrokes.txt,165077,696,15,0,0
165081_keystrokes.txt,165081,603,15,0,0
165085_keystrokes.txt,165085,832,15,0,0
165087_keystrokes.txt,165087,624,15,0,0
165088_keystrokes.txt,165088,739,15,0,0
16508_keystrokes.txt,16508,778,15,0,0
165094_keystrokes.txt,165094,743,15,0,0
165095_keystrokes.txt,165095,707,15,0,0
165096_keystrokes.txt,165096,735,15,0,0
165103_keystrokes.txt,165103,821,15,0,0
165112_keystrokes.txt,165112,617,15,0,0
165114_keystrokes.txt,165114,849,15,0,0
165115_keystrokes.txt,165115,663,15,0,0
165119_keystrokes.txt,165119,814,15,0,0
16511_keystrokes.txt,16511,779,15,0,0
165126_keystrokes.txt,165126,730,15,0,0
16512_keystrokes.txt,16512,819,15,0,0
165137_keystrokes.txt,165137,705,15,0,0
165142_keystrokes.txt,165142,734,15,0,0
165143_keystrokes.txt,165143,842,15,0,0
165145_keystrokes.txt,165145,673,15,0,0
165152_keystrokes.txt,165152,799,15,0,0
165153_keystrokes.txt,165153,715,15,0,0
165157_keystrokes.txt,165157,614,15,0,0
16515_keystrokes.txt,16515,739,15,0,0
165161_keystrokes.txt,165161,637,15,0,0
165162_keystrokes.txt,165162,876,15,0,0
165166_keystrokes.txt,165166,683,15,0,0
165168_keystrokes.txt,165168,694,15,0,0
165170_keystrokes.txt,165170,662,15,0,0
165183_keystrokes.txt,165183,771,15,0,0
165190_keystrokes.txt,165190,825,15,0,0
165194_keystrokes.txt,165194,707,15,0,0
165196_keystrokes.txt,165196,810,15,0,0
1651_keystrokes.txt,1651,719,15,0,0
165203_keystrokes.txt,165203,822,15,0,0
165207_keystrokes.txt,165207,792,15,0,0
165208_keystrokes.txt,165208,667,15,0,0
165209_keystrokes.txt,165209,892,15,0,0
16520_keystrokes.txt,16520,788,15,0,0
165216_keystrokes.txt,165216,736,15,0,0
165221_keystrokes.txt,165221,742,15,0,0
165222_keystrokes.txt,165222,915,15,0,0
165233_keystrokes.txt,165233,844,15,0,0
165234_keystrokes.txt,165234,698,15,0,0
16523_keystrokes.txt,16523,630,15,0,0
165241_keystrokes.txt,165241,810,15,0,0
165245_keystrokes.txt,165245,818,15,0,0
165246_keystrokes.txt,165246,854,15,0,0
16524_keystrokes.txt,16524,826,15,0,0
165252_keystrokes.txt,165252,768,15,0,0
165254_keystrokes.txt,165254,803,15,0,0
165258_keystrokes.txt,165258,657,15,0,0
165263_keystrokes.txt,165263,972,15,0,0
165265_keystrokes.txt,165265,976,15,0,0
165266_keystrokes.txt,165266,619,15,0,0
165271_keystrokes.txt,165271,924,15,0,0
165282_keystrokes.txt,165282,771,15,0,0
165290_keystrokes.txt,165290,710,15,0,0
165292_keystrokes.txt,165292,745,15,0,0
165295_keystrokes.txt,165295,668,15,0,0
165297_keystrokes.txt,165297,680,15,0,0
165304_keystrokes.txt,165304,838,15,0,0
165308_keystrokes.txt,165308,836,15,0,0
165309_keystrokes.txt,165309,722,15,0,0
16531_keystrokes.txt,16531,843,15,0,0
165322_keystrokes.txt,165322,685,15,0,0
165324_keystrokes.txt,165324,664,15,0,0
165328_keystrokes.txt,165328,859,15,0,0
165333_keystrokes.txt,165333,716,15,0,0
165334_keystrokes.txt,165334,709,15,0,0
165336_keystrokes.txt,165336,692,15,0,0
165342_keystrokes.txt,165342,792,15,0,0
165344_keystrokes.txt,165344,727,15,0,0
165345_keystrokes.txt,165345,862,15,0,0
165346_keystrokes.txt,165346,779,15,0,0
165350_keystrokes.txt,165350,744,15,0,0
165353_keystrokes.txt,165353,772,15,0,0
165355_keystrokes.txt,165355,740,15,0,0
165356_keystrokes.txt,165356,634,15,0,0
165357_keystrokes.txt,165357,724,15,0,0
165358_keystrokes.txt,165358,790,15,0,0
16535_keystrokes.txt,16535,816,15,0,0
165362_keystrokes.txt,165362,689,15,0,0
