file,filename_participant_id,rows_loaded,rows_final,duplicates_removed,invalid_timestamp_rows,sections_total,sections_valid,status,error
160342_keystrokes.txt,160342,726,726,0,0,15,15,OK,
160347_keystrokes.txt,160347,807,807,0,0,15,15,OK,
160349_keystrokes.txt,160349,632,632,0,0,15,15,OK,
160352_keystrokes.txt,160352,744,744,0,0,15,15,OK,
160358_keystrokes.txt,160358,588,588,0,0,15,15,OK,
160362_keystrokes.txt,160362,645,645,0,0,15,15,OK,
160365_keystrokes.txt,160365,635,635,0,0,15,15,OK,
160368_keystrokes.txt,160368,655,655,0,0,15,15,OK,
160370_keystrokes.txt,160370,877,877,0,0,15,15,OK,
160373_keystrokes.txt,160373,728,728,0,0,15,15,OK,
160376_keystrokes.txt,160376,655,655,0,0,15,15,OK,
160383_keystrokes.txt,160383,684,684,0,0,15,15,OK,
160386_keystrokes.txt,160386,814,814,0,0,15,15,OK,
160388_keystrokes.txt,160388,775,775,0,0,15,15,OK,
160389_keystrokes.txt,160389,718,718,0,0,15,15,OK,
16038_keystrokes.txt,16038,719,719,0,0,15,15,OK,
160391_keystrokes.txt,160391,882,882,0,0,15,15,OK,
160393_keystrokes.txt,160393,605,605,0,0,15,15,OK,
160400_keystrokes.txt,160400,720,720,0,0,15,15,OK,
160403_keystrokes.txt,160403,769,769,0,0,15,15,OK,
160410_keystrokes.txt,160410,659,659,0,0,15,15,OK,
160413_keystrokes.txt,160413,670,670,0,0,15,15,OK,
160417_keystrokes.txt,160417,802,802,0,0,15,15,OK,
160418_keystrokes.txt,160418,740,740,0,0,15,15,OK,
160419_keystrokes.txt,160419,622,622,0,0,15,15,OK,
16041_keystrokes.txt,16041,667,667,0,0,15,15,OK,
160422_keystrokes.txt,160422,799,799,0,0,15,15,OK,
16042_keystrokes.txt,16042,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 140
160431_keystrokes.txt,160431,713,713,0,0,15,15,OK,
160434_keystrokes.txt,160434,707,707,0,0,15,15,OK,
160437_keystrokes.txt,160437,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 589
160439_keystrokes.txt,160439,794,794,0,0,15,15,OK,
160440_keystrokes.txt,160440,928,928,0,0,15,15,OK,
160441_keystrokes.txt,160441,678,678,0,0,15,15,OK,
160443_keystrokes.txt,160443,837,837,0,0,15,15,OK,
160446_keystrokes.txt,160446,749,749,0,0,15,15,OK,
160449_keystrokes.txt,160449,651,651,0,0,15,15,OK,
160451_keystrokes.txt,160451,0,0,0,0,0,0,ERROR,"Error tokenizing data. C error: Expected 9 fields in line 576, saw 10
"
160453_keystrokes.txt,160453,712,712,0,0,15,15,OK,
160455_keystrokes.txt,160455,585,585,0,0,15,15,OK,
160457_keystrokes.txt,160457,744,744,0,0,15,15,OK,
160460_keystrokes.txt,160460,778,778,0,0,15,15,OK,
160462_keystrokes.txt,160462,780,780,0,0,15,15,OK,
160466_keystrokes.txt,160466,677,677,0,0,15,15,OK,
160467_keystrokes.txt,160467,649,649,0,0,15,15,OK,
160468_keystrokes.txt,160468,757,757,0,0,15,15,OK,
160470_keystrokes.txt,160470,888,888,0,0,15,15,OK,
160476_keystrokes.txt,160476,728,728,0,0,15,15,OK,
160477_keystrokes.txt,160477,801,801,0,0,15,15,OK,
160478_keystrokes.txt,160478,759,759,0,0,15,15,OK,
16047_keystrokes.txt,16047,718,718,0,0,15,15,OK,
160481_keystrokes.txt,160481,786,786,0,0,15,15,OK,
160484_keystrokes.txt,160484,641,641,0,0,15,15,OK,
160485_keystrokes.txt,160485,758,758,0,0,15,15,OK,
160488_keystrokes.txt,160488,712,712,0,0,15,15,OK,
160493_keystrokes.txt,160493,637,637,0,0,15,15,OK,
160494_keystrokes.txt,160494,769,769,0,0,15,15,OK,
160495_keystrokes.txt,160495,758,758,0,0,15,15,OK,
160496_keystrokes.txt,160496,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 411
160498_keystrokes.txt,160498,836,836,0,0,15,15,OK,
160503_keystrokes.txt,160503,746,746,0,0,15,15,OK,
160504_keystrokes.txt,160504,724,724,0,0,15,15,OK,
160506_keystrokes.txt,160506,833,833,0,0,15,15,OK,
160509_keystrokes.txt,160509,761,761,0,0,15,15,OK,
16050_keystrokes.txt,16050,710,710,0,0,15,15,OK,
160513_keystrokes.txt,160513,679,679,0,0,15,15,OK,
160516_keystrokes.txt,160516,790,790,0,0,15,15,OK,
160517_keystrokes.txt,160517,679,679,0,0,15,15,OK,
16051_keystrokes.txt,16051,579,579,0,0,15,15,OK,
160526_keystrokes.txt,160526,639,639,0,0,15,15,OK,
160527_keystrokes.txt,160527,722,722,0,0,15,15,OK,
160528_keystrokes.txt,160528,599,599,0,0,15,15,OK,
160529_keystrokes.txt,160529,728,728,0,0,15,15,OK,
160532_keystrokes.txt,160532,801,801,0,0,15,15,OK,
160539_keystrokes.txt,160539,781,781,0,0,15,15,OK,
160544_keystrokes.txt,160544,665,665,0,0,15,15,OK,
160546_keystrokes.txt,160546,771,771,0,0,15,15,OK,
160547_keystrokes.txt,160547,651,651,0,0,15,15,OK,
160551_keystrokes.txt,160551,713,713,0,0,15,15,OK,
160552_keystrokes.txt,160552,691,691,0,0,15,15,OK,
160554_keystrokes.txt,160554,671,671,0,0,15,15,OK,
160555_keystrokes.txt,160555,747,747,0,0,15,15,OK,
160559_keystrokes.txt,160559,685,685,0,0,15,15,OK,
160561_keystrokes.txt,160561,751,751,0,0,15,15,OK,
160564_keystrokes.txt,160564,778,778,0,0,15,15,OK,
160565_keystrokes.txt,160565,888,888,0,0,15,15,OK,
160566_keystrokes.txt,160566,637,637,0,0,15,15,OK,
160567_keystrokes.txt,160567,683,683,0,0,15,15,OK,
160568_keystrokes.txt,160568,589,589,0,0,15,15,OK,
160572_keystrokes.txt,160572,845,845,0,0,15,15,OK,
160575_keystrokes.txt,160575,845,845,0,0,15,15,OK,
160578_keystrokes.txt,160578,700,700,0,0,15,15,OK,
160580_keystrokes.txt,160580,726,726,0,0,15,15,OK,
160584_keystrokes.txt,160584,688,688,0,0,15,15,OK,
160587_keystrokes.txt,160587,796,796,0,0,15,15,OK,
160588_keystrokes.txt,160588,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 8
160592_keystrokes.txt,160592,787,787,0,0,15,15,OK,
160595_keystrokes.txt,160595,742,742,0,0,15,15,OK,
160596_keystrokes.txt,160596,720,720,0,0,15,15,OK,
160597_keystrokes.txt,160597,689,689,0,0,15,15,OK,
160599_keystrokes.txt,160599,844,844,0,0,15,15,OK,
160604_keystrokes.txt,160604,845,845,0,0,15,15,OK,
160606_keystrokes.txt,160606,738,738,0,0,15,15,OK,
16060_keystrokes.txt,16060,595,595,0,0,15,15,OK,
160610_keystrokes.txt,160610,637,637,0,0,15,15,OK,
160620_keystrokes.txt,160620,692,692,0,0,15,15,OK,
160623_keystrokes.txt,160623,743,743,0,0,15,15,OK,
160624_keystrokes.txt,160624,796,796,0,0,15,15,OK,
160627_keystrokes.txt,160627,663,663,0,0,15,15,OK,
160628_keystrokes.txt,160628,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 666
160629_keystrokes.txt,160629,738,738,0,0,15,15,OK,
16062_keystrokes.txt,16062,770,770,0,0,15,15,OK,
160630_keystrokes.txt,160630,686,686,0,0,15,15,OK,
160637_keystrokes.txt,160637,824,824,0,0,15,15,OK,
160639_keystrokes.txt,160639,721,721,0,0,15,15,OK,
160643_keystrokes.txt,160643,690,690,0,0,15,15,OK,
160644_keystrokes.txt,160644,735,735,0,0,15,15,OK,
160646_keystrokes.txt,160646,781,781,0,0,15,15,OK,
160647_keystrokes.txt,160647,766,766,0,0,15,15,OK,
160651_keystrokes.txt,160651,647,647,0,0,15,15,OK,
160655_keystrokes.txt,160655,616,616,0,0,15,15,OK,
160662_keystrokes.txt,160662,790,790,0,0,15,15,OK,
160667_keystrokes.txt,160667,601,601,0,0,15,15,OK,
160668_keystrokes.txt,160668,804,804,0,0,15,15,OK,
160670_keystrokes.txt,160670,646,646,0,0,15,15,OK,
160673_keystrokes.txt,160673,0,0,0,0,0,0,ERROR,"Error tokenizing data. C error: Expected 9 fields in line 251, saw 13
"
160675_keystrokes.txt,160675,770,770,0,0,15,15,OK,
16067_keystrokes.txt,16067,636,636,0,0,15,15,OK,
160682_keystrokes.txt,160682,625,625,0,0,15,15,OK,
160684_keystrokes.txt,160684,751,751,0,0,15,15,OK,
160686_keystrokes.txt,160686,744,744,0,0,15,15,OK,
160691_keystrokes.txt,160691,663,663,0,0,15,15,OK,
160694_keystrokes.txt,160694,699,699,0,0,15,15,OK,
160696_keystrokes.txt,160696,741,741,0,0,15,15,OK,
160697_keystrokes.txt,160697,873,873,0,0,15,15,OK,
160708_keystrokes.txt,160708,738,738,0,0,15,15,OK,
160710_keystrokes.txt,160710,949,949,0,0,15,15,OK,
160712_keystrokes.txt,160712,712,712,0,0,15,15,OK,
160720_keystrokes.txt,160720,713,713,0,0,15,15,OK,
160723_keystrokes.txt,160723,764,764,0,0,15,15,OK,
160726_keystrokes.txt,160726,649,649,0,0,15,15,OK,
16072_keystrokes.txt,16072,0,0,0,0,0,0,ERROR,'utf-8' codec can't decode byte 0xe1 in position 16: invalid continuation byte
160731_keystrokes.txt,160731,584,584,0,0,15,15,OK,
160732_keystrokes.txt,160732,797,797,0,0,15,15,OK,
160740_keystrokes.txt,160740,713,713,0,0,15,15,OK,
160741_keystrokes.txt,160741,769,769,0,0,15,15,OK,
160745_keystrokes.txt,160745,702,702,0,0,15,15,OK,
160746_keystrokes.txt,160746,717,717,0,0,15,15,OK,
160750_keystrokes.txt,160750,979,979,0,0,15,15,OK,
160753_keystrokes.txt,160753,881,881,0,0,15,15,OK,
16075_keystrokes.txt,16075,736,736,0,0,15,15,OK,
160761_keystrokes.txt,160761,753,753,0,0,15,15,OK,
160762_keystrokes.txt,160762,766,766,0,0,15,15,OK,
160763_keystrokes.txt,160763,794,794,0,0,15,15,OK,
160764_keystrokes.txt,160764,674,674,0,0,15,15,OK,
160766_keystrokes.txt,160766,712,712,0,0,15,15,OK,
160768_keystrokes.txt,160768,721,721,0,0,15,15,OK,
16076_keystrokes.txt,16076,781,781,0,0,15,15,OK,
160770_keystrokes.txt,160770,645,645,0,0,15,15,OK,
160772_keystrokes.txt,160772,788,788,0,0,15,15,OK,
160778_keystrokes.txt,160778,663,663,0,0,15,15,OK,
160783_keystrokes.txt,160783,829,829,0,0,15,15,OK,
160787_keystrokes.txt,160787,676,676,0,0,15,15,OK,
160790_keystrokes.txt,160790,669,669,0,0,15,15,OK,
160791_keystrokes.txt,160791,770,770,0,0,15,15,OK,
160793_keystrokes.txt,160793,768,768,0,0,15,15,OK,
160797_keystrokes.txt,160797,593,593,0,0,15,15,OK,
160804_keystrokes.txt,160804,693,693,0,0,15,15,OK,
160806_keystrokes.txt,160806,718,718,0,0,15,15,OK,
160808_keystrokes.txt,160808,739,739,0,0,15,15,OK,
160809_keystrokes.txt,160809,716,716,0,0,15,15,OK,
160810_keystrokes.txt,160810,599,599,0,0,15,15,OK,
160813_keystrokes.txt,160813,579,579,0,0,15,15,OK,
160817_keystrokes.txt,160817,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 642
160818_keystrokes.txt,160818,863,863,0,0,15,15,OK,
160819_keystrokes.txt,160819,731,731,0,0,15,15,OK,
160820_keystrokes.txt,160820,670,670,0,0,15,15,OK,
160822_keystrokes.txt,160822,875,875,0,0,15,15,OK,
160824_keystrokes.txt,160824,678,678,0,0,15,15,OK,
160827_keystrokes.txt,160827,748,748,0,0,15,15,OK,
160829_keystrokes.txt,160829,783,783,0,0,15,15,OK,
16082_keystrokes.txt,16082,683,683,0,0,15,15,OK,
160830_keystrokes.txt,160830,799,799,0,0,15,15,OK,
160843_keystrokes.txt,160843,651,651,0,0,15,15,OK,
160845_keystrokes.txt,160845,713,713,0,0,15,15,OK,
160849_keystrokes.txt,160849,694,694,0,0,15,15,OK,
16084_keystrokes.txt,16084,997,997,0,0,15,15,OK,
160850_keystrokes.txt,160850,640,640,0,0,15,15,OK,
160852_keystrokes.txt,160852,860,860,0,0,15,15,OK,
160854_keystrokes.txt,160854,698,698,0,0,15,15,OK,
160857_keystrokes.txt,160857,695,695,0,0,15,15,OK,
160859_keystrokes.txt,160859,707,707,0,0,15,15,OK,
16085_keystrokes.txt,16085,599,599,0,0,15,15,OK,
160865_keystrokes.txt,160865,687,687,0,0,15,15,OK,
160866_keystrokes.txt,160866,743,743,0,0,15,15,OK,
16086_keystrokes.txt,16086,786,786,0,0,15,15,OK,
160870_keystrokes.txt,160870,850,850,0,0,15,15,OK,
160871_keystrokes.txt,160871,684,684,0,0,15,15,OK,
160873_keystrokes.txt,160873,712,712,0,0,15,15,OK,
160874_keystrokes.txt,160874,593,593,0,0,15,15,OK,
160877_keystrokes.txt,160877,776,776,0,0,15,15,OK,
160880_keystrokes.txt,160880,810,810,0,0,15,15,OK,
160888_keystrokes.txt,160888,744,744,0,0,15,15,OK,
16088_keystrokes.txt,16088,677,677,0,0,15,15,OK,
160892_keystrokes.txt,160892,800,800,0,0,15,15,OK,
160894_keystrokes.txt,160894,890,890,0,0,15,15,OK,
16089_keystrokes.txt,16089,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 676
1608_keystrokes.txt,1608,725,725,0,0,15,15,OK,
160900_keystrokes.txt,160900,792,792,0,0,15,15,OK,
160901_keystrokes.txt,160901,947,947,0,0,15,15,OK,
160909_keystrokes.txt,160909,768,768,0,0,15,15,OK,
160915_keystrokes.txt,160915,716,716,0,0,15,15,OK,
160917_keystrokes.txt,160917,765,765,0,0,15,15,OK,
16091_keystrokes.txt,16091,591,591,0,0,15,15,OK,
160926_keystrokes.txt,160926,720,720,0,0,15,15,OK,
160927_keystrokes.txt,160927,716,716,0,0,15,15,OK,
160928_keystrokes.txt,160928,888,888,0,0,15,15,OK,
16092_keystrokes.txt,16092,858,858,0,0,15,15,OK,
160931_keystrokes.txt,160931,744,744,0,0,15,15,OK,
160932_keystrokes.txt,160932,653,653,0,0,15,15,OK,
160933_keystrokes.txt,160933,747,747,0,0,15,15,OK,
160938_keystrokes.txt,160938,658,658,0,0,15,15,OK,
160939_keystrokes.txt,160939,578,578,0,0,15,15,OK,
16093_keystrokes.txt,16093,802,802,0,0,15,15,OK,
160948_keystrokes.txt,160948,566,566,0,0,15,15,OK,
160950_keystrokes.txt,160950,602,602,0,0,15,15,OK,
160955_keystrokes.txt,160955,631,631,0,0,15,15,OK,
160957_keystrokes.txt,160957,759,759,0,0,15,15,OK,
160960_keystrokes.txt,160960,603,603,0,0,15,15,OK,
160971_keystrokes.txt,160971,717,717,0,0,15,15,OK,
160977_keystrokes.txt,160977,785,785,0,0,15,15,OK,
160978_keystrokes.txt,160978,721,721,0,0,15,15,OK,
160979_keystrokes.txt,160979,705,705,0,0,15,15,OK,
160981_keystrokes.txt,160981,599,599,0,0,15,15,OK,
160985_keystrokes.txt,160985,686,686,0,0,15,15,OK,
160995_keystrokes.txt,160995,730,730,0,0,15,15,OK,
1609_keystrokes.txt,1609,706,706,0,0,15,15,OK,
161009_keystrokes.txt,161009,759,759,0,0,15,15,OK,
161010_keystrokes.txt,161010,805,805,0,0,15,15,OK,
161011_keystrokes.txt,161011,745,745,0,0,15,15,OK,
161013_keystrokes.txt,161013,631,631,0,0,15,15,OK,
161016_keystrokes.txt,161016,921,921,0,0,15,15,OK,
161023_keystrokes.txt,161023,707,707,0,0,15,15,OK,
161026_keystrokes.txt,161026,891,891,0,0,15,15,OK,
161028_keystrokes.txt,161028,810,810,0,0,15,15,OK,
161029_keystrokes.txt,161029,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 16
161030_keystrokes.txt,161030,765,765,0,0,15,15,OK,
161032_keystrokes.txt,161032,828,828,0,0,15,15,OK,
161034_keystrokes.txt,161034,617,617,0,0,15,15,OK,
161035_keystrokes.txt,161035,0,0,0,0,0,0,ERROR,"Error tokenizing data. C error: Expected 9 fields in line 170, saw 13
"
161036_keystrokes.txt,161036,784,784,0,0,15,15,OK,
161038_keystrokes.txt,161038,829,829,0,0,15,15,OK,
161040_keystrokes.txt,161040,614,614,0,0,15,15,OK,
161042_keystrokes.txt,161042,764,764,0,0,15,15,OK,
161044_keystrokes.txt,161044,709,709,0,0,15,15,OK,
161054_keystrokes.txt,161054,699,699,0,0,15,15,OK,
161055_keystrokes.txt,161055,713,713,0,0,15,15,OK,
16105_keystrokes.txt,16105,719,719,0,0,15,15,OK,
161062_keystrokes.txt,161062,706,706,0,0,15,15,OK,
161064_keystrokes.txt,161064,640,640,0,0,15,15,OK,
161069_keystrokes.txt,161069,826,826,0,0,15,15,OK,
161070_keystrokes.txt,161070,844,844,0,0,15,15,OK,
161075_keystrokes.txt,161075,640,640,0,0,15,15,OK,
161079_keystrokes.txt,161079,873,873,0,0,15,15,OK,
161088_keystrokes.txt,161088,722,722,0,0,15,15,OK,
161092_keystrokes.txt,161092,554,554,0,0,15,15,OK,
161093_keystrokes.txt,161093,639,639,0,0,15,15,OK,
161096_keystrokes.txt,161096,870,870,0,0,15,15,OK,
161097_keystrokes.txt,161097,693,693,0,0,15,15,OK,
16109_keystrokes.txt,16109,709,709,0,0,15,15,OK,
161100_keystrokes.txt,161100,749,749,0,0,15,15,OK,
161101_keystrokes.txt,161101,716,716,0,0,15,15,OK,
161102_keystrokes.txt,161102,658,658,0,0,15,15,OK,
161103_keystrokes.txt,161103,643,643,0,0,15,15,OK,
161105_keystrokes.txt,161105,597,597,0,0,15,15,OK,
161106_keystrokes.txt,161106,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 121
16110_keystrokes.txt,16110,713,713,0,0,15,15,OK,
161110_keystrokes.txt,161110,703,703,0,0,15,15,OK,
161112_keystrokes.txt,161112,686,686,0,0,15,15,OK,
161115_keystrokes.txt,161115,694,694,0,0,15,15,OK,
161117_keystrokes.txt,161117,658,658,0,0,15,15,OK,
161118_keystrokes.txt,161118,805,805,0,0,15,15,OK,
161122_keystrokes.txt,161122,684,684,0,0,15,15,OK,
161128_keystrokes.txt,161128,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 713
161129_keystrokes.txt,161129,624,624,0,0,15,15,OK,
161133_keystrokes.txt,161133,682,682,0,0,15,15,OK,
161141_keystrokes.txt,161141,742,742,0,0,15,15,OK,
161144_keystrokes.txt,161144,730,730,0,0,15,15,OK,
161146_keystrokes.txt,161146,589,589,0,0,15,15,OK,
161151_keystrokes.txt,161151,679,679,0,0,15,15,OK,
161154_keystrokes.txt,161154,647,647,0,0,15,15,OK,
161155_keystrokes.txt,161155,722,722,0,0,15,15,OK,
161159_keystrokes.txt,161159,572,572,0,0,15,15,OK,
16115_keystrokes.txt,16115,841,841,0,0,15,15,OK,
161161_keystrokes.txt,161161,628,628,0,0,15,15,OK,
161164_keystrokes.txt,161164,816,816,0,0,15,15,OK,
161170_keystrokes.txt,161170,756,756,0,0,15,15,OK,
161173_keystrokes.txt,161173,760,760,0,0,15,15,OK,
161174_keystrokes.txt,161174,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 132
161176_keystrokes.txt,161176,706,706,0,0,15,15,OK,
161177_keystrokes.txt,161177,597,597,0,0,15,15,OK,
161180_keystrokes.txt,161180,700,700,0,0,15,15,OK,
161182_keystrokes.txt,161182,699,699,0,0,15,15,OK,
161185_keystrokes.txt,161185,770,770,0,0,15,15,OK,
161186_keystrokes.txt,161186,809,809,0,0,15,15,OK,
161193_keystrokes.txt,161193,651,651,0,0,15,15,OK,
161200_keystrokes.txt,161200,815,815,0,0,15,15,OK,
161202_keystrokes.txt,161202,735,735,0,0,15,15,OK,
161206_keystrokes.txt,161206,843,843,0,0,15,15,OK,
161208_keystrokes.txt,161208,767,767,0,0,15,15,OK,
161212_keystrokes.txt,161212,865,865,0,0,15,15,OK,
161216_keystrokes.txt,161216,600,600,0,0,15,15,OK,
161218_keystrokes.txt,161218,711,711,0,0,15,15,OK,
161219_keystrokes.txt,161219,727,727,0,0,15,15,OK,
161225_keystrokes.txt,161225,707,707,0,0,15,15,OK,
161226_keystrokes.txt,161226,638,638,0,0,15,15,OK,
161227_keystrokes.txt,161227,566,566,0,0,15,15,OK,
161230_keystrokes.txt,161230,671,671,0,0,15,15,OK,
161231_keystrokes.txt,161231,755,755,0,0,15,15,OK,
161233_keystrokes.txt,161233,718,718,0,0,15,15,OK,
161236_keystrokes.txt,161236,828,828,0,0,15,15,OK,
161243_keystrokes.txt,161243,709,709,0,0,15,15,OK,
161247_keystrokes.txt,161247,699,699,0,0,15,15,OK,
161248_keystrokes.txt,161248,695,695,0,0,15,15,OK,
161254_keystrokes.txt,161254,1060,1060,0,0,15,15,OK,
161255_keystrokes.txt,161255,737,737,0,0,15,15,OK,
161260_keystrokes.txt,161260,691,691,0,0,15,15,OK,
161263_keystrokes.txt,161263,681,681,0,0,15,15,OK,
161270_keystrokes.txt,161270,675,675,0,0,15,15,OK,
161273_keystrokes.txt,161273,713,713,0,0,15,15,OK,
161276_keystrokes.txt,161276,787,787,0,0,15,15,OK,
161280_keystrokes.txt,161280,681,681,0,0,15,15,OK,
161284_keystrokes.txt,161284,705,705,0,0,15,15,OK,
161289_keystrokes.txt,161289,694,694,0,0,15,15,OK,
161290_keystrokes.txt,161290,553,553,0,0,15,15,OK,
161291_keystrokes.txt,161291,664,664,0,0,15,15,OK,
161293_keystrokes.txt,161293,787,787,0,0,15,15,OK,
161294_keystrokes.txt,161294,586,586,0,0,15,15,OK,
161298_keystrokes.txt,161298,736,736,0,0,15,15,OK,
161301_keystrokes.txt,161301,713,713,0,0,15,15,OK,
161304_keystrokes.txt,161304,614,614,0,0,15,15,OK,
161308_keystrokes.txt,161308,741,741,0,0,15,15,OK,
161309_keystrokes.txt,161309,566,566,0,0,15,15,OK,
161314_keystrokes.txt,161314,779,779,0,0,15,15,OK,
161315_keystrokes.txt,161315,611,611,0,0,15,15,OK,
161316_keystrokes.txt,161316,631,631,0,0,15,15,OK,
161317_keystrokes.txt,161317,795,795,0,0,15,15,OK,
16131_keystrokes.txt,16131,763,763,0,0,15,15,OK,
161321_keystrokes.txt,161321,703,703,0,0,15,15,OK,
161324_keystrokes.txt,161324,735,735,0,0,15,15,OK,
161329_keystrokes.txt,161329,587,587,0,0,15,15,OK,
161330_keystrokes.txt,161330,981,981,0,0,15,15,OK,
161338_keystrokes.txt,161338,852,852,0,0,15,15,OK,
161339_keystrokes.txt,161339,705,705,0,0,15,15,OK,
161346_keystrokes.txt,161346,584,584,0,0,15,15,OK,
161347_keystrokes.txt,161347,624,624,0,0,15,15,OK,
16134_keystrokes.txt,16134,690,690,0,0,15,15,OK,
161355_keystrokes.txt,161355,627,627,0,0,15,15,OK,
161356_keystrokes.txt,161356,733,733,0,0,15,15,OK,
161358_keystrokes.txt,161358,762,762,0,0,15,15,OK,
161359_keystrokes.txt,161359,795,795,0,0,15,15,OK,
16135_keystrokes.txt,16135,688,688,0,0,15,15,OK,
161361_keystrokes.txt,161361,805,805,0,0,15,15,OK,
161362_keystrokes.txt,161362,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 683
161363_keystrokes.txt,161363,728,728,0,0,15,15,OK,
161364_keystrokes.txt,161364,769,769,0,0,15,15,OK,
161369_keystrokes.txt,161369,604,604,0,0,15,15,OK,
161373_keystrokes.txt,161373,729,729,0,0,15,15,OK,
161376_keystrokes.txt,161376,690,690,0,0,15,15,OK,
161382_keystrokes.txt,161382,830,830,0,0,15,15,OK,
161389_keystrokes.txt,161389,852,852,0,0,15,15,OK,
161397_keystrokes.txt,161397,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 151
161399_keystrokes.txt,161399,857,857,0,0,15,15,OK,
161407_keystrokes.txt,161407,655,655,0,0,15,15,OK,
161414_keystrokes.txt,161414,767,767,0,0,15,15,OK,
161416_keystrokes.txt,161416,556,556,0,0,15,15,OK,
161423_keystrokes.txt,161423,738,738,0,0,15,15,OK,
161424_keystrokes.txt,161424,731,731,0,0,15,15,OK,
161426_keystrokes.txt,161426,699,699,0,0,15,15,OK,
161427_keystrokes.txt,161427,740,740,0,0,15,15,OK,
16142_keystrokes.txt,16142,80,76,0,0,3,2,OK,
161430_keystrokes.txt,161430,712,712,0,0,15,15,OK,
161431_keystrokes.txt,161431,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 148
161432_keystrokes.txt,161432,651,651,0,0,15,15,OK,
161434_keystrokes.txt,161434,768,768,0,0,15,15,OK,
161442_keystrokes.txt,161442,860,860,0,0,15,15,OK,
161444_keystrokes.txt,161444,723,723,0,0,15,15,OK,
161445_keystrokes.txt,161445,637,637,0,0,15,15,OK,
161448_keystrokes.txt,161448,730,730,0,0,15,15,OK,
16144_keystrokes.txt,16144,678,678,0,0,15,15,OK,
161450_keystrokes.txt,161450,746,746,0,0,15,15,OK,
161451_keystrokes.txt,161451,716,716,0,0,15,15,OK,
161456_keystrokes.txt,161456,787,787,0,0,15,15,OK,
161459_keystrokes.txt,161459,593,593,0,0,15,15,OK,
16145_keystrokes.txt,16145,660,660,0,0,15,15,OK,
161461_keystrokes.txt,161461,779,779,0,0,15,15,OK,
161462_keystrokes.txt,161462,620,620,0,0,15,15,OK,
161463_keystrokes.txt,161463,695,695,0,0,15,15,OK,
161465_keystrokes.txt,161465,747,747,0,0,15,15,OK,
161467_keystrokes.txt,161467,586,586,0,0,15,15,OK,
161468_keystrokes.txt,161468,644,644,0,0,15,15,OK,
161469_keystrokes.txt,161469,814,814,0,0,15,15,OK,
161470_keystrokes.txt,161470,0,0,0,0,0,0,ERROR,"Error tokenizing data. C error: Expected 9 fields in line 208, saw 13
"
161477_keystrokes.txt,161477,723,723,0,0,15,15,OK,
16147_keystrokes.txt,16147,748,748,0,0,15,15,OK,
161481_keystrokes.txt,161481,643,643,0,0,15,15,OK,
161484_keystrokes.txt,161484,709,709,0,0,15,15,OK,
161487_keystrokes.txt,161487,769,769,0,0,15,15,OK,
161490_keystrokes.txt,161490,721,721,0,0,15,15,OK,
161494_keystrokes.txt,161494,739,739,0,0,15,15,OK,
161495_keystrokes.txt,161495,0,0,0,0,0,0,ERROR,Error tokenizing data. C error: EOF inside string starting at row 177
161496_keystrokes.txt,161496,705,705,0,0,15,15,OK,
161497_keystrokes.txt,161497,628,628,0,0,15,15,OK,
161498_keystrokes.txt,161498,867,867,0,0,15,15,OK,
161501_keystrokes.txt,161501,669,669,0,0,15,15,OK,
161504_keystrokes.txt,161504,734,734,0,0,15,15,OK,
161505_keystrokes.txt,161505,551,551,0,0,15,15,OK,
161509_keystrokes.txt,161509,756,756,0,0,15,15,OK,
161511_keystrokes.txt,161511,707,707,0,0,15,15,OK,
161513_keystrokes.txt,161513,665,665,0,0,15,15,OK,
161518_keystrokes.txt,161518,789,789,0,0,15,15,OK,
161521_keystrokes.txt,161521,750,750,0,0,15,15,OK,
161523_keystrokes.txt,161523,781,781,0,0,15,15,OK,
161525_keystrokes.txt,161525,741,741,0,0,15,15,OK,
161527_keystrokes.txt,161527,689,689,0,0,15,15,OK,
161529_keystrokes.txt,161529,806,806,0,0,15,15,OK,
16152_keystrokes.txt,16152,686,686,0,0,15,15,OK,
161530_keystrokes.txt,161530,677,677,0,0,15,15,OK,
161534_keystrokes.txt,161534,744,744,0,0,15,15,OK,
161536_keystrokes.txt,161536,625,625,0,0,15,15,OK,
161538_keystrokes.txt,161538,796,796,0,0,15,15,OK,
