user,click_dur_mean,click_dur_std,click_dur_min,click_dur_max,inter_click_mean,inter_click_std,inter_click_min,inter_click_max,double_click_rate,click_rate_per_sec,total_clicks,left_click_ratio,move_speed_mean,move_speed_std,move_speed_max,move_accel_mean,move_accel_std,pause_rate,direction_change_mean,direction_change_std,path_efficiency,move_range_x,move_range_y,rel_move_mean,rel_move_std,scroll_mag_mean,scroll_mag_std,scroll_down_ratio,inter_scroll_mean,inter_scroll_std,scroll_burst_rate,scroll_rate_per_sec,total_scroll_events
54,0.30390555555555687,0.26639450063605424,0.12399999999999523,2.5399999999999636,7.397318181818182,8.522913879714674,0.27300000000002456,54.365999999999985,0.017045454545454544,0.09417136482923245,181,0.9834254143646409,652.5671088567711,1084.8602242834816,7179.886655944964,921.9118808446079,1232.933066017782,0.1398929049531459,1.1041550925507737,0.9716191612043236,0.0028431306274626024,1919.0,1199.0,11.847524091472271,9.463115458076539,120.0,0.0,0.5720930232558139,5.505504672897197,20.880684131545593,0.3644859813084112,0.18248515928832484,215.0
55,0.24203846153846062,0.3500969502710444,0.03199999999992542,2.7919999999999163,6.768106837606838,8.398736710645212,0.09299999999996089,47.143,0.029914529914529916,0.1146073055629032,237,0.9915611814345991,490.02271274122705,836.8049658347159,9125.898753970165,374.9686573890077,651.9780903320568,0.06256627783669141,0.5222861710699599,0.7410952241751996,0.0013980109020092584,1655.0,1049.0,5.4114758634238695,5.16922890428431,120.0,0.0,0.7419354838709677,13.734032520325204,71.91889830166875,0.6504065040650406,0.07340379308181089,124.0
56,0.32437991266375865,0.2737561145463605,0.11799999999993815,2.018000000000029,6.507045045045047,9.049655154832942,0.3280000000002019,54.95900000000006,0.0,0.07528466809652744,229,0.9563318777292577,443.68250133675207,739.164982156383,7807.486631020296,500.44054602658883,766.6338329483935,0.11015412511332728,1.0506527689240428,0.9450478967311676,0.0011338899076626745,1919.0,1199.0,6.698648465647765,7.906990362362538,120.0,0.0,0.5182648401826484,2.6536064073226537,9.854626483824877,0.2723112128146453,0.37770798516073284,438.0
57,0.16462200956937703,0.25420943348074915,0.024999999999863576,1.6539999999999964,7.019849514563108,8.42356511428716,0.049999999999954525,58.702999999999975,0.06310679611650485,0.08160399883021253,209,1.0,503.20630833076166,812.7263730828315,10018.526241243346,342.2705018254135,619.828817275929,0.059851236810240446,0.4506827448640495,0.6631190618643934,0.0012166028766909484,1678.0,1049.0,5.562344637812025,5.431975843367314,120.0,0.0,0.6610878661087866,4.778815126050421,22.33531949624708,0.6428571428571429,0.21013612248737865,239.0
58,0.4144638554216946,0.4581748711452802,0.125,3.380000000000109,9.433981707317072,12.362367474183037,0.32799999999997453,59.031000000000176,0.0,0.08025100192892468,166,0.9939759036144579,449.41248166377835,845.8905590880782,9650.19985332027,548.2766182322342,938.4922356666874,0.15865384615384615,0.9314198910093883,0.9443371942151738,0.0014634465552451413,1919.0,1199.0,8.217650811758094,9.440275850594896,120.0,0.0,0.5951008645533141,1.6878181818181817,9.390012818200029,0.45165945165945165,0.5933358297895625,694.0
59,0.3214256198347109,0.2380366243884232,0.0909999999998945,2.1140000000000327,5.144337606837609,6.833027572999552,0.20799999999997,45.906999999999925,0.008547008547008548,0.11568568867642665,242,1.0,515.3670808377885,861.6981175787369,7274.487998823761,603.1482773107957,907.1838449382243,0.10960591133004927,1.0701874723032718,0.970905398174215,0.0012615869058610096,1919.0,1199.0,8.57611448354641,9.491653761823397,120.0,0.0,0.5952380952380952,1.7675214626391096,10.696678549084698,0.4435612082670906,0.5666634585719541,630.0
60,0.3338376623376588,0.2086495063584547,0.08600000000001273,1.7140000000000555,4.731322475570032,7.175161821388456,0.2179999999998472,58.313,0.013029315960912053,0.14945478025552417,309,0.941747572815534,509.648345155275,852.9767277243593,7612.20177868826,630.0572222441003,967.0753931139367,0.09561752988047809,1.0294840928762343,0.9553961176286363,0.000946354842338113,1919.0,1199.0,6.952543549662079,8.240089319173768,120.0,0.0,0.646551724137931,5.148428571428572,17.155904900243435,0.16883116883116883,0.19507486418333,232.0
61,0.2794328358209035,0.5794795715529459,0.032999999999901775,4.960000000000036,8.634614173228346,10.045902177103125,0.125,50.85500000000002,0.015748031496062992,0.06581732842552179,134,1.0,490.29691826032354,791.5470151855831,12801.876721495899,350.701467043917,629.1271504870916,0.06532663316582915,0.4443428478616478,0.6571177285743343,0.001944725231696231,1679.0,1049.0,4.703426667495372,4.058765293894157,120.0,0.0,0.5404814004376368,2.5851491228070174,11.372707585261644,0.5372807017543859,0.3876731804809523,457.0
62,0.29571176470588545,0.20630623834300085,0.08699999999998909,1.342000000000013,4.2907374631268445,7.302538804420788,0.17399999999997817,46.316,0.05014749262536873,0.16673817231561294,342,0.5,598.6706583223406,1034.4897716560022,11069.534862671982,716.8598218741554,1184.813156459994,0.07207661290322581,1.188946309796948,1.0038829710052066,0.00156889248084851,1919.0,1199.0,9.800257863656142,10.037851974113218,122.7708703374778,18.02294976051982,0.5595026642984015,2.0853790035587187,10.908098049822497,0.3540925266903915,0.480382394625178,563.0
63,0.22323115577889452,0.31377632918682596,0.03300000000012915,1.9780000000000086,7.33737113402062,9.068419701517907,0.1410000000000764,54.334999999999994,0.02577319587628866,0.09834231427633894,199,0.9547738693467337,490.38983928829265,877.6218636499643,10382.215563173213,406.90571755226324,730.6241195984543,0.09080211806236517,0.5460585089588854,0.7644865304750673,0.0013444950414097311,1679.0,1049.0,4.11511470846968,4.124763517268766,120.0,0.0,0.4548611111111111,4.034637630662021,19.53367709302608,0.7038327526132404,0.24871733533919257,288.0
64,0.3355895953757212,0.3328634035770223,0.09699999999997999,2.93100000000004,7.2110297619047605,8.642601411602213,0.3429999999998472,55.85000000000002,0.0,0.0840127602270967,173,1.0,526.6739998051199,909.1595122880392,8199.649087144886,632.0986180299199,1001.1467351088057,0.12525527569775358,0.9695300319144088,0.9405562988181361,0.001312767449377696,1919.0,1199.0,8.36282144140696,9.518293513897069,120.63492063492063,8.705593143366404,0.6412698412698413,1.232710805084746,7.2107252372480986,0.4491525423728814,0.8120796198951772,945.0
65,0.15266497461928458,0.2829531529118657,0.02299999999991087,2.1609999999999445,7.258301587301587,7.491859082159027,0.08500000000003638,39.927999999999884,0.06349206349206349,0.08805716832284172,197,1.0,563.3988040274596,929.2509265647811,11789.864519446453,411.84598598225045,725.740629290428,0.05810862134447398,0.48230511968257206,0.6995826051274158,0.0011069253356116152,1679.0,1049.0,5.063771141811231,4.441244682251999,120.1823708206687,4.674530924489835,0.6762917933130699,1.752074581430746,8.017101653047066,0.700152207001522,0.5716206836340133,658.0
66,0.34333067729084865,0.2407995939311184,0.11400000000003274,1.8969999999999345,5.442902040816327,8.063296240359259,0.22700000000008913,52.89599999999996,0.00816326530612245,0.08837548949810468,251,0.9960159362549801,436.7550470246094,796.7712410898956,6816.488758684461,599.0088097545084,916.1403652591182,0.17995910020449898,1.0526046870829724,0.9677983174375088,0.0011335850670006894,1919.0,1199.0,6.679539532828833,8.176082759246784,121.05494505494505,11.201807779303017,0.676923076923077,1.2336160616061607,8.67281781210618,0.39383938393839385,0.8115167604964343,910.0
67,0.45141056910568517,0.3508531618627783,0.11799999999993815,2.7630000000000052,5.458238683127571,6.799439823258126,0.3410000000000082,40.78100000000006,0.0,0.11947413894842358,246,0.9512195121951219,424.59815753624576,710.361273186039,7056.799661244444,521.5867638854878,781.060854192056,0.12226775956284153,1.098552062831205,0.978410299031483,0.001373941167109065,1919.0,1199.0,8.887141384419843,7.86908331888434,120.0,0.0,0.6428571428571429,3.6656188925081428,14.590703943654308,0.2247557003257329,0.27369384499864485,308.0
68,0.35215950920243516,0.35189155688698975,0.11499999999995225,2.3719999999999573,7.295383647798741,9.854902172404207,0.2559999999999718,53.399,0.006289308176100629,0.08157755065393858,164,0.5,485.60962148352024,877.8325440630482,7107.13499144425,613.4839640265192,1000.1377690220612,0.115234375,1.0396098476820559,0.9618885687298019,0.0034650297226422556,1919.0,1199.0,7.505256911202517,6.935360509606776,120.0,0.0,0.5659574468085107,7.985521367521367,47.842246001002955,0.3547008547008547,0.12576179538609406,235.0
69,0.18005600000001448,0.2516724634599449,0.025999999999953616,1.7210000000000036,6.300508474576271,9.024790939637622,0.09199999999998454,47.939,0.059322033898305086,0.060746167038352214,125,0.92,463.8035585382713,835.1220922441327,10754.28262782639,344.40777203593916,632.9238700158561,0.09070918086860913,0.6232585498532318,0.7973003985691223,0.0022416553632860397,1676.0,1049.0,3.3532670616959144,3.8012461056588656,120.0,0.0,0.5045592705167173,1.6812024353120247,10.18736746003191,0.7047184170471842,0.5957177130958309,658.0
70,0.33997348484848766,0.30686287045949207,0.09400000000005093,4.6879999999998745,5.316576335877863,7.419672408967028,0.3529999999998381,44.788,0.0,0.13221105274422748,265,1.0,517.2211024015023,894.3386229025189,8022.787757075288,661.9354674948032,993.7444886301827,0.12385568120624664,1.1523856160909982,1.022865285796161,0.0010218744301812865,1919.0,1199.0,8.95630969660002,11.176671842521985,120.0,0.0,0.41916167664670656,5.57978978978979,41.15185126144509,0.3123123123123123,0.17975641391336172,334.0
71,0.12573333333333608,0.08677689144517749,0.023999999999887223,0.5470000000000255,7.490740112994352,9.19240599073825,0.18099999999998317,53.28999999999999,0.011299435028248588,0.0881996251515931,180,0.9444444444444444,827.2143690983382,1402.527822890491,15280.013089013526,651.3165405284057,1065.1109156318178,0.07532517957678121,0.6638911175199985,0.7783430751652556,0.0006671300003814579,1679.0,1049.0,5.6023801553885955,5.93241094648595,120.0,0.0,0.8037974683544303,7.5670445859872615,23.205178336907764,0.5159235668789809,0.13299372235961165,158.0
72,0.3585240641711209,0.46160766869198017,0.09100000000000819,4.228000000000009,5.912215469613259,7.060380673300512,0.26100000000008095,47.839000000000055,0.011049723756906077,0.09244204699318648,187,0.9572192513368984,591.1837978069653,980.368308054647,8002.036332717272,761.9721167132682,1054.3297410158223,0.1411192214111922,1.036522006086283,0.9513432248974444,0.001331540515866383,1919.0,1199.0,9.69310928280182,8.230957219111538,120.0,0.0,0.5877192982456141,3.498536656891495,14.802731073487536,0.36070381231671556,0.2866720145247154,342.0
73,0.3567727272727227,0.6839062163849089,0.026999999999986812,4.391999999999939,5.264238683127571,7.01495123693748,0.10000000000002274,44.25200000000018,0.04526748971193416,0.11230032730111521,248,0.9758064516129032,904.2827817302243,1709.6620637206158,17162.214309285875,817.9681757003156,1470.3913090044248,0.05682670667666917,0.7322323951094315,0.8790311149780531,0.0006334094825951261,1679.0,1049.0,6.595584580329224,7.1841941922951715,122.26415094339623,16.32702464361052,0.0,20.964576923076923,66.43501573612718,0.7884615384615384,0.04861680600426727,53.0
74,0.3044852941176464,0.2706910813980416,0.1150000000000091,2.1219999999998436,9.026424,9.939770027330816,0.3269999999999982,48.672000000000025,0.0,0.06489853162300252,136,1.0,355.499962597053,691.4809257993933,9228.901609502229,408.1970721066355,730.9214035080116,0.15881326352530542,0.8573277363508574,0.8916911138263373,0.001861760428055186,1919.0,1199.0,5.917216885809673,7.2759901524384905,120.0,0.0,0.4934640522875817,3.8052491803278694,24.793196594641284,0.43278688524590164,0.26365650210537467,306.0
75,0.38064754098360637,0.3947165495151802,0.09100000000000819,3.424999999999997,5.5544688796680495,8.454688038348614,0.20899999999994634,52.17900000000009,0.008298755186721992,0.11970718836760115,244,0.5,398.4629109742766,755.1659652305218,8618.451228025308,473.50909607321034,823.6435112187428,0.13380839271575615,1.0328637568791428,0.9494114492860926,0.0053006943681211715,1919.0,1199.0,7.781266937376502,9.386782993969424,120.34433285509326,6.418829916432912,0.5753228120516499,1.586462643678161,6.761709066822651,0.5201149425287356,0.6312388038885034,697.0
76,0.1672049469964598,0.23388349998585728,0.02400000000000091,2.66599999999994,5.17677857142857,7.1994307955240995,0.08300000000008367,51.93199999999979,0.06785714285714285,0.12916399857052424,283,0.9611307420494699,504.93666214530697,889.4955637980861,10659.574468130899,417.1097089054349,735.7111422183864,0.06448683015440508,0.6265020995649948,0.8101408990034158,0.0011838152687166114,1679.0,1049.0,4.813422066063174,5.168734942100913,120.76142131979695,9.528420433072482,0.5456852791878173,1.5031956797966965,11.881230760043316,0.7534942820838628,0.6660946818087682,788.0
77,0.33559130434783063,0.36851210576899435,0.08600000000001273,4.412000000000035,6.025530973451329,8.872639550560663,0.24900000000002365,58.485000000000014,0.022123893805309734,0.10293858326075417,230,0.5,488.1520787358365,788.6939209525758,9532.245687954004,570.3011463017716,874.9453118919456,0.09970384995064166,1.1450663198433453,0.9574014249961847,0.001134306066026367,1919.0,1199.0,7.527374701348991,7.011105547517911,120.0,0.0,0.5379464285714286,1.3208748603351956,6.877122663555701,0.31731843575418994,0.7579198821163897,896.0
78,0.13144144144143785,0.20578192711180768,0.025000000000005684,2.54099999999994,6.317228310502283,8.49726261873794,0.05000000000001137,52.38499999999999,0.0273972602739726,0.1151801765577211,222,0.972972972972973,585.0886451566263,873.4360108633607,9384.615384591092,444.8170580977332,644.9812891116879,0.0695233930913861,0.5368746559148564,0.7396897728849965,0.001595342772569365,1679.0,1049.0,5.039813328855665,4.38806848149239,120.0,0.0,0.3953488372093023,10.648029239766082,55.71639790200533,0.783625730994152,0.09446329743911099,172.0
79,0.4077385620915087,0.4195840730953864,0.09399999999999409,3.048000000000002,7.327602739726027,9.833114111503818,0.3440000000000225,46.535,0.0,0.07585380146531696,153,0.9607843137254902,336.50558101457483,580.8890048920051,4641.062923558038,394.4089152526006,598.2915756402498,0.1559633027522936,0.9008944067191595,0.9314937040488919,0.0022602076470852966,1919.0,1199.0,5.656064002530514,6.058897482263353,120.0,0.0,0.5138888888888888,3.1570891364902507,17.3969812814733,0.4178272980501393,0.3176297760268927,360.0
80,0.2725121951219583,0.46067715033757023,0.04800000000000182,3.464999999999918,11.071813559322035,13.823611302399108,0.08500000000003638,58.00800000000004,0.03389830508474576,0.059453233265002396,123,1.0,565.4422684761184,953.4353223210364,13164.179004883112,459.4458052766651,797.2211023992994,0.07957474226804123,0.5777908015383795,0.7432596312899088,0.002215580953671291,1679.0,1049.0,4.5350714620870765,4.233326061039641,121.16316639741518,11.75699841038292,0.7140549273021002,2.9522135922330093,29.816485420400053,0.8478964401294499,0.33927698375636073,619.0
81,0.3660266666666701,0.42311909980786555,0.09400000000005093,3.6929999999999836,9.267093959731543,10.02549148996361,0.33299999999997,46.65599999999995,0.0,0.07510778713557802,151,1.0,327.8017166251971,654.0723113628312,5808.623613924671,382.5527285983611,725.4645815965022,0.14503464203233257,0.8394498641229385,0.8948106475541174,0.0017093474363164352,1919.0,1199.0,4.686208476965807,6.191967846133521,120.0,0.0,0.7049180327868853,9.129561983471072,31.66430254823233,0.17355371900826447,0.1104395221408611,122.0
82,0.27196756756757545,0.17370116938418453,0.09299999999996089,1.558999999999969,7.270741573033708,8.355002964016297,0.3079999999999927,48.69599999999991,0.0,0.09336370765955858,185,0.9945945945945946,436.011841409137,771.1573761500424,12051.967383681404,518.7876141365871,850.0243974621515,0.11753463927376971,1.0416808089210163,0.9380521281275379,0.0012699249663074882,1919.0,1199.0,6.360357744024032,6.79861103632491,120.0,0.0,0.4824120603015075,2.616680100755667,7.905451836962325,0.3123425692695214,0.3831262718733335,398.0
83,0.1429508771929845,0.14103914241165,0.02400000000000091,0.94399999999996,4.952212230215828,7.014557785760873,0.07500000000004547,58.952,0.03597122302158273,0.14458652818828516,285,0.5,663.6881872209692,1078.9086713091067,13279.734611468028,581.4095219493418,898.2417920491865,0.0698776154757205,0.5849521286226931,0.779838798656801,0.0004888463335603154,1679.0,1049.0,5.3218655540759565,4.4848525661859036,120.0,0.0,0.6985074626865672,3.0154850299401197,12.260881897907936,0.6377245508982036,0.33261448888571166,335.0
84,0.37508457711442705,0.4255608974328224,0.10599999999999454,4.354000000000042,6.7926649999999995,8.688907585121099,0.2340000000000373,58.843,0.005,0.09983393958563973,202,0.995049504950495,385.57451245824006,705.5077274572466,7141.500947608239,447.9642964717337,762.6470057688279,0.12058663769690385,0.8649083623580415,0.9163138658853159,0.001381181961931531,1919.0,1199.0,5.962439223585823,6.474146558619356,120.0,0.0,0.5176738882554162,1.2214954337899544,5.573492508369124,0.4246575342465753,0.8196031886956441,877.0
85,0.2796304347826165,0.5285381819683036,0.03200000000003911,4.8799999999999955,9.821924812030078,11.112884016639388,0.10900000000003729,50.952,0.007518796992481203,0.06603900895546387,138,0.9565217391304348,477.3534040560145,748.1366755682841,9848.242617488799,363.6797052166305,576.1385273098629,0.07500599089384136,0.5031033918352826,0.7070666758708014,0.002175359785914571,1679.0,1049.0,4.064492087545321,4.047191658826675,120.0,0.0,0.6049019607843137,1.3356270853778214,8.901862880993189,0.6918547595682041,0.7494467319713977,1020.0
86,0.31349339207048327,0.20906088251871915,0.09499999999997044,1.7899999999999636,5.581892376681614,7.871535326224784,0.2920000000001437,54.678,0.004484304932735426,0.11320136437433904,228,0.9692982456140351,580.1082372768691,1050.4006878121502,8810.802832113539,771.0578760326104,1215.6716530055558,0.12277470841006753,1.0102717371650245,0.9915430225539655,0.0010914683758367694,1919.0,1199.0,10.7229017029805,10.652272659416353,120.22346368715084,5.173558392308481,0.5195530726256983,2.201102611940298,8.091839152393119,0.3805970149253731,0.45516536403481633,537.0
87,0.12202222222222708,0.1674531207661432,0.022999999999683496,1.3479999999999563,5.051101503759398,7.515089551254934,0.055000000000063665,45.304999999999836,0.10526315789473684,0.0883537054071486,270,0.5,844.0298104630027,1442.13558535678,14484.47444674723,700.7671301230835,1175.6869924161122,0.04677444671166222,0.6388059507572528,0.8117723583358679,0.0014033394657432807,1679.0,1049.0,6.227801714336603,5.82391900476064,120.0,0.0,0.43573667711598746,3.85398427672956,13.307923686970986,0.660377358490566,0.2602876872500647,319.0
88,0.27646012269939024,0.6024179321486148,0.027000000000043656,4.291999999999916,7.137518292682928,8.993868309259348,0.24700000000007094,49.80799999999999,0.006097560975609756,0.08378953448999035,170,0.9235294117647059,515.7889941083123,1054.9088059590847,13320.201506215113,421.36260128883606,835.5868303526041,0.08916537065837221,0.5487056208872477,0.7769674651954931,0.0015337821802369174,1679.0,1049.0,3.8111918129128477,4.642976292406428,120.0,0.0,0.5176470588235295,2.7158820754716984,12.554353976761593,0.6721698113207547,0.3690729062276928,425.0
89,0.1429519230769271,0.16826357985016918,0.03200000000003911,1.5750000000000455,6.496536945812808,9.068673109820027,0.09399999999999409,57.64099999999996,0.04926108374384237,0.10189979428979028,208,1.0,432.96565043502545,718.1689963917455,14185.370694788036,337.23979477838674,565.6746992350314,0.0779623881687055,0.530063920019217,0.7387006996878549,0.0016295219972425779,1679.0,1049.0,3.7043301682251597,3.4943898183601956,120.0,0.0,0.5296,1.8605560897435898,8.781087439049825,0.5833333333333334,0.5383350545699478,625.0
90,0.36019354838709416,0.40179024419097614,0.10000000000002274,3.29200000000003,6.312289719626168,9.119726629889353,0.20699999999999363,53.40999999999997,0.03271028037383177,0.10675417584313864,219,0.9497716894977168,486.2475822344022,855.2038504815223,9253.777750197794,563.2219765279456,943.0581766010207,0.07957302280446385,0.9868065194745935,0.9395148581361482,0.0011298801508474634,1919.0,1199.0,8.704354129530683,10.970840461388326,120.16666666666667,4.46902922593064,0.41388888888888886,1.4564214186369957,8.296484849367593,0.4283727399165508,0.6875694134746416,720.0
91,0.3322804878048901,0.2844796179586718,0.08699999999998909,1.7630000000001473,7.469522292993629,9.875917745041619,0.17599999999993088,53.117999999999995,0.03184713375796178,0.08119028924535607,164,0.9451219512195121,472.79819872692616,812.8434617636138,6227.756275324369,546.7803714434036,851.1072917574095,0.12310385064177364,0.9444794041191167,0.9385873717604354,0.0010810918052411324,1919.0,1199.0,7.109649538710498,8.329815606790321,120.3896103896104,6.826525506987752,0.5963203463203464,1.1895048754062838,7.081078972720675,0.4723726977248104,0.8415967385393924,924.0
92,0.3186808510638263,0.1808514032537536,0.10000000000002274,1.1820000000000164,5.840819742489269,8.491459910378618,0.30599999999992633,50.600999999999885,0.0,0.11391385313125531,236,0.8432203389830508,544.6578602457741,982.9272084828151,10676.487997334256,642.3148156375084,1129.04435568529,0.09757356737222508,1.0070703207480067,0.9521154979123146,0.0009669645061472238,1919.0,1199.0,8.877889045749145,11.00698298021131,120.0,0.0,0.5196374622356495,3.481533333333333,18.347099914513226,0.43333333333333335,0.28810015788933124,331.0
93,0.25152863436123446,0.483832290472044,0.014999999999986358,3.45900000000006,6.0743004484304945,8.219065271739893,0.09299999999998931,53.618999999999915,0.04035874439461883,0.11261761873008817,228,0.9824561403508771,625.5880378219014,1255.4130526706072,16140.98702681494,564.9826927386495,1080.7088431093505,0.07341590378747083,0.6449892393026336,0.7857804133479,0.0010881977550907947,1679.0,1049.0,5.031425876221136,5.578961469852572,120.0,0.0,0.5525291828793775,4.6224296875,18.530896465086187,0.578125,0.21718150796642052,257.0
94,0.3378931297709902,0.2772684716527369,0.1169999999999618,1.7539999999999054,7.247317073170732,11.00236004048405,0.2800000000000864,59.374000000000024,0.008130081300813009,0.06583994309832797,132,0.9848484848484849,516.1924202456778,1067.7239645364534,7816.935716138179,712.1458636352722,1255.26245376528,0.16526610644257703,1.0250805090632777,0.9531490901910726,0.0019195354012814447,1919.0,1199.0,7.941908452039426,8.95848471273909,120.0,0.0,0.5424242424242425,3.4283647416413374,16.722644894882432,0.3677811550151976,0.29257082873790263,330.0
95,0.10786181818181897,0.08586849880837014,0.03300000000001546,0.6739999999999782,4.894594795539034,6.46282266725417,0.09100000000012187,46.639999999999986,0.04460966542750929,0.12895589802073798,275,1.0,607.5525572954789,1044.3104359365263,11738.926697062101,568.0083519690584,894.2466908111777,0.07492507492507493,0.6505355790679641,0.7920889593948622,0.0010686873989074926,1679.0,1049.0,4.7261752421017675,4.922822613406029,120.0,0.0,0.7174515235457064,3.2268611111111114,14.131342249397221,0.7,0.31075951001575314,361.0
96,0.3858219178082197,0.3424685703993762,0.12100000000000932,2.393000000000029,6.102097222222223,7.357488202680644,0.2939999999999827,46.27199999999999,0.004629629629629629,0.10647323219186573,219,0.9041095890410958,546.3646887147243,959.0439550631354,7752.291658597512,691.4454923433365,1045.579123138133,0.15141540487162608,1.0784369534141294,0.9583418620420229,0.0014740819630459849,1919.0,1199.0,6.855480571568233,8.014116940959672,120.0,0.0,0.6280487804878049,3.577455657492355,14.094758581084063,0.2691131498470948,0.28038309905387804,328.0
97,0.310609271523188,0.24200514398533654,0.09200000000009823,1.5450000000000728,7.2193310344827575,8.896684040197544,0.18299999999999272,45.216999999999985,0.027586206896551724,0.07416827159929879,151,0.5,440.59478135490394,865.7710029166673,8302.567934112953,588.0159383462234,1000.9720875014851,0.15632183908045977,1.0163397256591433,0.9525813295414185,0.0025799671227008263,1919.0,1199.0,9.995085430735816,10.263329142964098,121.80225281602003,14.595280836953805,0.46808510638297873,1.4952531328320802,11.142647535317844,0.40977443609022557,0.669621157011495,799.0
98,0.12304424778762026,0.19404622154328963,0.014999999999986358,1.933999999999969,10.060877358490563,12.850894192295055,0.09399999999982356,52.82100000000014,0.05660377358490566,0.05653259103873383,113,0.9646017699115044,548.0896822215237,1011.4766747500375,8935.897435900353,434.99556535622446,792.531524241404,0.06703271562571494,0.5803110744604862,0.7537234899259208,0.00023615531900292595,1679.0,1049.0,4.057497815858146,4.691695729803717,120.0,0.0,0.5773195876288659,2.0128244406196214,10.957329699397384,0.6712564543889845,0.49766941924031016,582.0
99,0.3022380952380969,0.31841161287776515,0.1069999999999709,3.8379999999999654,6.971025000000003,9.552866438241196,0.28499999999996817,59.12799999999993,0.0125,0.07623497252137641,168,1.0,451.4968314817033,935.3039742351608,8550.38006228936,630.1582933096232,1114.487447775533,0.167574931880109,1.1036318737418738,0.9714482457477924,0.0018252306685874568,1919.0,1199.0,9.446804129091733,9.592597801987061,120.0,0.0,0.5703125,9.250755905511811,34.97696335795272,0.2755905511811024,0.10895044967595753,128.0
100,0.19778888888889662,0.3335421732825196,0.02599999999983993,4.217000000000041,5.706874524714829,7.664155578620876,0.0929999999998472,51.85400000000004,0.049429657794676805,0.12944288740098817,270,0.5,576.3685042804661,1000.1773860177335,11191.748210924321,429.4027274677431,784.7902387809066,0.053064371065141974,0.5448782227287857,0.7262918218681015,0.0008815840275389685,1679.0,1049.0,4.792165139143789,4.9409622603506,120.19292604501608,4.8076922679268606,0.5884244372990354,1.7438486312399357,7.650561668178433,0.7004830917874396,0.5743676876621757,622.0
101,0.37891954022988655,0.26520318466867826,0.1150000000000091,1.69399999999996,7.950245614035089,10.876044691821754,0.3199999999999932,55.863000000000056,0.0,0.0817593872624481,175,1.0,484.39722981276225,900.7645921427917,9970.996234215398,651.2638530548825,1036.097396751412,0.14142857142857143,1.1881374556127997,0.983171195882055,0.0020612953988544034,1919.0,1199.0,9.940625610077781,10.647412966537,120.0,0.0,0.5126582278481012,3.612485714285714,14.125751968710977,0.23492063492063492,0.277696490039396,316.0
102,0.21390303030303084,0.41008932100572576,0.03099999999994907,3.7890000000000157,7.823919254658384,8.84483403211118,0.0759999999999934,42.745000000000005,0.018633540372670808,0.08133732362740802,165,0.9454545454545454,496.66051845974806,876.1219530859137,8658.816423505134,390.0962342320062,672.2139955865579,0.10516018586451455,0.5272248326129663,0.7108045029575826,0.0021347939408152884,1679.0,1049.0,3.6967696178150877,4.005730249642015,120.0,0.0,0.46635730858468677,2.5723,11.217277413146574,0.7069767441860465,0.3896612297925393,431.0
103,0.15938197424893238,0.2297662649283152,0.023999999999887223,1.9660000000001219,5.812449781659389,7.705600528519511,0.09999999999990905,59.40899999999999,0.034934497816593885,0.10917772305875681,233,0.5,770.5023597932935,1365.2221246809972,14720.000000013388,629.9363465457495,1074.0412493537267,0.06005089058524173,0.6203708211358775,0.783954358984518,0.0009458709728718652,1679.0,1049.0,5.143478400290975,5.271321280869461,120.0,0.0,0.5966666666666667,4.354675585284282,18.38367948015857,0.6521739130434783,0.23040625230406253,300.0
104,0.32319580419579097,0.24011382087543193,0.08799999999996544,1.5470000000000255,8.808284671532844,10.152734872964716,0.26500000000010004,51.50199999999995,0.0072992700729927005,0.06484781397112141,143,1.0,583.3712610158897,1160.588919268451,13400.633680872998,736.2641701506302,1306.019382076486,0.13260530421216848,1.1228930359756895,0.959218157890864,0.0028618778076485887,1919.0,1199.0,10.229460776639604,9.716980325909384,120.0,0.0,0.611147116007777,0.7620732814526588,3.730636497464231,0.4974059662775616,1.3130607420367504,1543.0
105,0.19922758620689768,0.4742573249550113,0.02599999999983993,4.270999999999958,9.300692857142856,11.849878676833086,0.0660000000000025,52.34899999999999,0.02142857142857143,0.06989585517578809,145,0.9586206896551724,635.0479402489618,1246.1476371801168,16929.575730378456,573.6413843928075,1083.4342360874093,0.07747057213249384,0.6082268029373807,0.7843035849281793,0.002630817361443354,1679.0,1044.0,5.334254539779792,6.270212897077734,123.10077519379846,19.038860692103878,0.4909560723514212,2.974238341968912,16.609121986918925,0.7642487046632125,0.33709157044604093,387.0
106,0.2851627906976709,0.20106914968873926,0.10900000000000887,1.5910000000000082,9.826209677419351,10.407687734953122,0.3120000000000118,51.49800000000005,0.0,0.06192184612184895,131,1.0,466.67708657259294,923.0299069036971,9530.14963644392,523.3343562146497,967.0951125427631,0.15098171970209884,0.9316561184899242,0.9181115763936155,0.0016577520104284612,1919.0,1199.0,6.507923983717154,6.712597762708428,120.0,0.0,0.42771084337349397,6.354672727272727,31.56889044251762,0.41818181818181815,0.15831824064563324,166.0
