participant_id,file,file_exists,rows,sections,columns,numeric_features,nan_values,inf_values,finite_ratio,sections_checked,sections_valid,temporal_score,feature_variability_mean,feature_variability_median,constant_feature_count,constant_feature_ratio,extreme_value_count,feature_quality_score,row_quality_score,sequence_quality_score,overall_quality_score,eligible,failure_reason
490787,processed\features\490787_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,125.97902565960861,80.21721152252056,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
107543,processed\features\107543_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,82.34428365848456,45.34439130341866,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
347971,processed\features\347971_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,91.70264015676429,27.75635920620738,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
421234,processed\features\421234_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,118.38119157621087,24.40209330989746,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
335335,processed\features\335335_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,70.46358660320283,24.207871377490186,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
364321,processed\features\364321_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,2263.81559796433,22.53928500960258,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
418186,processed\features\418186_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,80.10762869274089,21.40473687268198,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
31516,processed\features\31516_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,83.66369499482137,17.641770213677823,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
189245,processed\features\189245_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,119.1878797818118,16.99975124820191,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
23346,processed\features\23346_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,99.38777557984984,14.912327341379303,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
282487,processed\features\282487_features.csv,1,815,15,23,16,375,0,0.9712423312883436,15,15,1.0,127.71823856199705,12.69742813894032,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
244174,processed\features\244174_features.csv,1,814,15,23,16,375,0,0.9712070024570024,15,15,1.0,108.05894065791243,43.30383241376144,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
366330,processed\features\366330_features.csv,1,814,15,23,16,375,0,0.9712070024570024,15,15,1.0,165777.3749220424,40.98886970228456,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
488561,processed\features\488561_features.csv,1,814,15,23,16,375,0,0.9712070024570024,15,15,1.0,116.39390567149492,33.17179895725329,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
416254,processed\features\416254_features.csv,1,814,15,23,16,375,0,0.9712070024570024,15,15,1.0,58.10820386567508,30.086869321517472,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
283466,processed\features\283466_features.csv,1,814,15,23,16,375,0,0.9712070024570024,15,15,1.0,211.3843417145734,22.89723448373364,0,0.0,15,1.0,1.0,1.0,1.0,1,PASS
57913,processed\features\57913_features.csv,1,814,15,23,16,375,0,0.9712070024570024,15,15,1.0,54.29635310948757,22.01385432660237,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
338193,processed\features\338193_features.csv,1,814,15,23,16,375,0,0.9712070024570024,15,15,1.0,120.67601341148134,21.069685763684767,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
434397,processed\features\434397_features.csv,1,814,15,23,16,375,0,0.9712070024570024,15,15,1.0,93.69655955255251,13.898614143417467,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
84361,processed\features\84361_features.csv,1,814,15,23,16,375,0,0.9712070024570024,15,15,1.0,123.11635492151377,11.186164181379167,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
385036,processed\features\385036_features.csv,1,813,15,23,16,375,0,0.9711715867158671,15,15,1.0,283.82145210446356,69.31861368512295,0,0.0,20,1.0,1.0,1.0,1.0,1,PASS
460119,processed\features\460119_features.csv,1,813,15,23,16,375,0,0.9711715867158671,15,15,1.0,155.8216714466688,53.098840195560584,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
399491,processed\features\399491_features.csv,1,813,15,23,16,375,0,0.9711715867158671,15,15,1.0,95.47434935241904,51.737865169310375,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
84976,processed\features\84976_features.csv,1,813,15,23,16,375,0,0.9711715867158671,15,15,1.0,81.07451362852925,41.852541395104765,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
83371,processed\features\83371_features.csv,1,813,15,23,16,375,0,0.9711715867158671,15,15,1.0,138.50494770032722,28.405382614729703,0,0.0,6,1.0,1.0,1.0,1.0,1,PASS
258144,processed\features\258144_features.csv,1,813,15,23,16,375,0,0.9711715867158671,15,15,1.0,73.27037682617753,24.350586606320142,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
484798,processed\features\484798_features.csv,1,813,15,23,16,375,0,0.9711715867158671,15,15,1.0,52.64290838251422,22.580340888498377,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
49518,processed\features\49518_features.csv,1,813,15,23,16,375,0,0.9711715867158671,15,15,1.0,116.96600579504675,19.339260844100025,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
451033,processed\features\451033_features.csv,1,812,15,23,16,375,0,0.9711360837438424,15,15,1.0,168.19550102320065,44.98522912827768,0,0.0,7,1.0,1.0,1.0,1.0,1,PASS
97753,processed\features\97753_features.csv,1,812,15,23,16,375,0,0.9711360837438424,15,15,1.0,79.43993485289249,44.80475626760638,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
173058,processed\features\173058_features.csv,1,812,15,23,16,375,0,0.9711360837438424,15,15,1.0,333.0767277396678,44.76420740099031,0,0.0,23,1.0,1.0,1.0,1.0,1,PASS
162863,processed\features\162863_features.csv,1,812,15,23,16,375,0,0.9711360837438424,15,15,1.0,95.08281848491626,26.05628719248231,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
326283,processed\features\326283_features.csv,1,812,15,23,16,375,0,0.9711360837438424,15,15,1.0,119.33407146231268,25.983898576334497,0,0.0,2,1.0,1.0,1.0,1.0,1,PASS
172593,processed\features\172593_features.csv,1,812,15,23,16,375,0,0.9711360837438424,15,15,1.0,67.37880900299086,19.892989174418926,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
144221,processed\features\144221_features.csv,1,812,15,23,16,375,0,0.9711360837438424,15,15,1.0,41.56401460184025,18.013089195143753,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
38462,processed\features\38462_features.csv,1,812,15,23,16,375,0,0.9711360837438424,15,15,1.0,157.53600951026766,12.671215723342513,0,0.0,10,1.0,1.0,1.0,1.0,1,PASS
415428,processed\features\415428_features.csv,1,812,15,23,16,375,0,0.9711360837438424,15,15,1.0,27.058808040283857,9.545839151704923,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
213397,processed\features\213397_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,105.21049111264155,74.59562946526214,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
50034,processed\features\50034_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,133.42068423609814,56.38612000449184,0,0.0,5,1.0,1.0,1.0,1.0,1,PASS
93948,processed\features\93948_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,128.79509068113188,52.95250139737075,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
216512,processed\features\216512_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,110.23793564461916,47.556711419680155,0,0.0,3,1.0,1.0,1.0,1.0,1,PASS
187012,processed\features\187012_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,213.111080712099,33.155396937027454,0,0.0,9,1.0,1.0,1.0,1.0,1,PASS
387129,processed\features\387129_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,97.2460955922519,31.294747015375613,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
173984,processed\features\173984_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,66.92171706528745,31.064626102516264,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
91414,processed\features\91414_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,366.789738628505,18.685429202851367,0,0.0,38,1.0,1.0,1.0,1.0,1,PASS
235133,processed\features\235133_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,108.22759601256006,18.115053455015847,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
236631,processed\features\236631_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,63.57693506594749,15.556154830449596,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
80211,processed\features\80211_features.csv,1,811,15,23,16,375,0,0.9711004932182491,15,15,1.0,83.58897979134989,15.445304308188845,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
144485,processed\features\144485_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,160.22468791984716,59.90231888896557,0,0.0,2,1.0,1.0,1.0,1.0,1,PASS
386724,processed\features\386724_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,209.4930141095496,55.70847583887587,0,0.0,9,1.0,1.0,1.0,1.0,1,PASS
132969,processed\features\132969_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,96.95419820894608,48.42641380526789,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
37669,processed\features\37669_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,81.54492707623906,45.89546608610418,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
214869,processed\features\214869_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,54.240375027876404,41.405284074277546,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
352946,processed\features\352946_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,44.97509136250383,27.29480450932575,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
127651,processed\features\127651_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,76.8391744348472,25.998322203667747,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
400147,processed\features\400147_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,50.493519683233565,25.842567476029267,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
346102,processed\features\346102_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,33.68486343399877,19.1525948270897,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
56580,processed\features\56580_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,140.08295351403117,17.5560995133755,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
435556,processed\features\435556_features.csv,1,810,15,23,16,375,0,0.9710648148148148,15,15,1.0,110.68627488101362,9.275402061593898,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
388220,processed\features\388220_features.csv,1,809,15,23,16,375,0,0.9710290482076638,15,15,1.0,167.80673639621898,141.9577264597397,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
200455,processed\features\200455_features.csv,1,809,15,23,16,375,0,0.9710290482076638,15,15,1.0,151.67662377788042,72.51726415301957,0,0.0,5,1.0,1.0,1.0,1.0,1,PASS
358977,processed\features\358977_features.csv,1,809,15,23,16,375,0,0.9710290482076638,15,15,1.0,90.47802116169956,53.586121748230866,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
223215,processed\features\223215_features.csv,1,809,15,23,16,375,0,0.9710290482076638,15,15,1.0,168.26266115767018,52.32234658047339,0,0.0,4,1.0,1.0,1.0,1.0,1,PASS
383646,processed\features\383646_features.csv,1,809,15,23,16,375,0,0.9710290482076638,15,15,1.0,139.05917602789728,44.58198915175106,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
212102,processed\features\212102_features.csv,1,809,15,23,16,375,0,0.9710290482076638,15,15,1.0,129.44481934124994,32.186999544799995,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
367600,processed\features\367600_features.csv,1,809,15,23,16,375,0,0.9710290482076638,15,15,1.0,72.47851969430204,31.433034639215144,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
469565,processed\features\469565_features.csv,1,809,15,23,16,375,0,0.9710290482076638,15,15,1.0,70.26432233874525,29.175944750447115,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
473156,processed\features\473156_features.csv,1,809,15,23,16,375,0,0.9710290482076638,15,15,1.0,67.85976169387179,28.533121326426915,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
85800,processed\features\85800_features.csv,1,809,15,23,16,375,0,0.9710290482076638,15,15,1.0,85.44677596789201,19.185472763207255,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
42351,processed\features\42351_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,106.33618373871253,87.72238449687617,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
384070,processed\features\384070_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,574.3648192955014,66.25364285170085,0,0.0,21,1.0,1.0,1.0,1.0,1,PASS
425089,processed\features\425089_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,369.2698071013924,58.49708592557533,0,0.0,30,1.0,1.0,1.0,1.0,1,PASS
376897,processed\features\376897_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,130.0171614640849,41.3776678359928,0,0.0,9,1.0,1.0,1.0,1.0,1,PASS
463244,processed\features\463244_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,144.15788567001167,38.482869035552454,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
304256,processed\features\304256_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,135.76169126267177,30.003709658717717,0,0.0,5,1.0,1.0,1.0,1.0,1,PASS
23884,processed\features\23884_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,114.4802417909861,25.332403975137918,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
168064,processed\features\168064_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,77.03374442023751,24.465812067789777,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
145136,processed\features\145136_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,87.51126531759947,20.196017681076782,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
234590,processed\features\234590_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,104.75921914878104,17.906471337381014,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
388360,processed\features\388360_features.csv,1,808,15,23,16,375,0,0.970993193069307,15,15,1.0,114.33128943592651,16.40753580064952,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
138767,processed\features\138767_features.csv,1,807,15,23,16,375,0,0.970957249070632,15,15,1.0,130.1984519499439,53.217210549919635,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
210930,processed\features\210930_features.csv,1,807,15,23,16,375,0,0.970957249070632,15,15,1.0,209.9202586608136,29.393373909906643,0,0.0,15,1.0,1.0,1.0,1.0,1,PASS
379934,processed\features\379934_features.csv,1,807,15,23,16,375,0,0.970957249070632,15,15,1.0,94.18312245325316,20.947348814707993,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
114899,processed\features\114899_features.csv,1,807,15,23,16,375,0,0.970957249070632,15,15,1.0,141.68697754996185,20.616425344309185,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
116304,processed\features\116304_features.csv,1,807,15,23,16,375,0,0.970957249070632,15,15,1.0,92.25451323010428,20.412081232901375,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
128694,processed\features\128694_features.csv,1,807,15,23,16,375,0,0.970957249070632,15,15,1.0,121.87250953879348,19.959103096926277,0,0.0,5,1.0,1.0,1.0,1.0,1,PASS
408487,processed\features\408487_features.csv,1,807,15,23,16,375,0,0.970957249070632,15,15,1.0,123.93616368963006,14.3877531332867,0,0.0,7,1.0,1.0,1.0,1.0,1,PASS
462856,processed\features\462856_features.csv,1,806,15,23,16,375,0,0.9709212158808933,15,15,1.0,85.07276715826794,63.62292593144319,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
46778,processed\features\46778_features.csv,1,806,15,23,16,375,0,0.9709212158808933,15,15,1.0,93.86137341775279,46.84515437306035,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
274463,processed\features\274463_features.csv,1,806,15,23,16,375,0,0.9709212158808933,15,15,1.0,109.29225112140035,29.134384115758017,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
451915,processed\features\451915_features.csv,1,806,15,23,16,375,0,0.9709212158808933,15,15,1.0,165.90367386333705,25.71822909562824,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
390313,processed\features\390313_features.csv,1,806,15,23,16,375,0,0.9709212158808933,15,15,1.0,368630.0375631841,19.832471673846776,0,0.0,3,1.0,1.0,1.0,1.0,1,PASS
236803,processed\features\236803_features.csv,1,806,15,23,16,375,0,0.9709212158808933,15,15,1.0,83.36468040037995,16.93837219121778,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
237074,processed\features\237074_features.csv,1,806,15,23,16,375,0,0.9709212158808933,15,15,1.0,33.81913290834056,16.15396748588503,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
101986,processed\features\101986_features.csv,1,805,15,23,16,375,0,0.9708850931677019,15,15,1.0,111.22145594402764,43.25872327479571,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
251385,processed\features\251385_features.csv,1,805,15,23,16,375,0,0.9708850931677019,15,15,1.0,119.64417951387989,34.97933633740234,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
103808,processed\features\103808_features.csv,1,805,15,23,16,375,0,0.9708850931677019,15,15,1.0,253.59912670030195,32.41473556391921,0,0.0,9,1.0,1.0,1.0,1.0,1,PASS
148735,processed\features\148735_features.csv,1,805,15,23,16,375,0,0.9708850931677019,15,15,1.0,80.58200924260481,29.66189321834672,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
182065,processed\features\182065_features.csv,1,805,15,23,16,375,0,0.9708850931677019,15,15,1.0,248.13293184548232,24.638851216282887,0,0.0,18,1.0,1.0,1.0,1.0,1,PASS
385093,processed\features\385093_features.csv,1,805,15,23,16,375,0,0.9708850931677019,15,15,1.0,165.48779302343922,21.520497957698186,0,0.0,5,1.0,1.0,1.0,1.0,1,PASS
54739,processed\features\54739_features.csv,1,805,15,23,16,375,0,0.9708850931677019,15,15,1.0,59.91384823341346,18.04444958706259,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
412926,processed\features\412926_features.csv,1,804,15,23,16,375,0,0.9708488805970149,15,15,1.0,200.3720019654588,54.08268731023422,0,0.0,12,1.0,1.0,1.0,1.0,1,PASS
248657,processed\features\248657_features.csv,1,804,15,23,16,375,0,0.9708488805970149,15,15,1.0,168.9361836447203,26.627549356509103,0,0.0,5,1.0,1.0,1.0,1.0,1,PASS
44870,processed\features\44870_features.csv,1,804,15,23,16,375,0,0.9708488805970149,15,15,1.0,96.69787299827333,24.892788657781715,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
73847,processed\features\73847_features.csv,1,804,15,23,16,375,0,0.9708488805970149,15,15,1.0,193.04924688725433,24.38303661991037,0,0.0,5,1.0,1.0,1.0,1.0,1,PASS
398509,processed\features\398509_features.csv,1,804,15,23,16,375,0,0.9708488805970149,15,15,1.0,107.02939503598351,21.646277539226766,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
424332,processed\features\424332_features.csv,1,804,15,23,16,375,0,0.9708488805970149,15,15,1.0,58.52926894890062,19.65683675612403,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
396805,processed\features\396805_features.csv,1,804,15,23,16,375,0,0.9708488805970149,15,15,1.0,62.32405476843134,19.31911156360001,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
333953,processed\features\333953_features.csv,1,804,15,23,16,375,0,0.9708488805970149,15,15,1.0,83.03388903596922,18.090764524906938,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
466876,processed\features\466876_features.csv,1,804,15,23,16,375,0,0.9708488805970149,15,15,1.0,85.92317298029889,12.047155302244585,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
459398,processed\features\459398_features.csv,1,803,15,23,16,375,0,0.9708125778331258,15,15,1.0,164.24349138940627,129.46917424928836,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
406495,processed\features\406495_features.csv,1,803,15,23,16,375,0,0.9708125778331258,15,15,1.0,87.66858790846355,52.43258115335914,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
190811,processed\features\190811_features.csv,1,803,15,23,16,375,0,0.9708125778331258,15,15,1.0,178.16571883220504,43.678573118039594,0,0.0,5,1.0,1.0,1.0,1.0,1,PASS
154992,processed\features\154992_features.csv,1,803,15,23,16,375,0,0.9708125778331258,15,15,1.0,40.3313266938314,31.35267183323062,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
312174,processed\features\312174_features.csv,1,803,15,23,16,375,0,0.9708125778331258,15,15,1.0,60.89070730195838,24.60935666149653,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
180707,processed\features\180707_features.csv,1,803,15,23,16,375,0,0.9708125778331258,15,15,1.0,67.77104650669463,24.218070021330036,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
24130,processed\features\24130_features.csv,1,803,15,23,16,375,0,0.9708125778331258,15,15,1.0,63.47223046646922,22.01276926345185,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
208861,processed\features\208861_features.csv,1,803,15,23,16,375,0,0.9708125778331258,15,15,1.0,91.49203443925212,15.55741942533735,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
221457,processed\features\221457_features.csv,1,803,15,23,16,375,0,0.9708125778331258,15,15,1.0,34.18484484992104,13.493591312777099,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
236995,processed\features\236995_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,93.97767317324008,82.57237810045379,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
94626,processed\features\94626_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,128.26992298623946,69.50830724205834,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
98309,processed\features\98309_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,143.5044301832964,39.81417618163268,0,0.0,4,1.0,1.0,1.0,1.0,1,PASS
503932,processed\features\503932_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,160.65713355431504,35.835145600887515,0,0.0,11,1.0,1.0,1.0,1.0,1,PASS
312359,processed\features\312359_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,122.72910701300333,35.13971656583353,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
397030,processed\features\397030_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,190.4762152230945,25.044196343742133,0,0.0,9,1.0,1.0,1.0,1.0,1,PASS
5055,processed\features\5055_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,100.56384760061243,24.04972072665866,0,0.0,6,1.0,1.0,1.0,1.0,1,PASS
317557,processed\features\317557_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,61.05879912519434,22.5253964829469,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
31310,processed\features\31310_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,65.53645105910408,21.977408429826728,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
516785,processed\features\516785_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,62.3451079498488,21.323346196234375,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
180069,processed\features\180069_features.csv,1,802,15,23,16,375,0,0.9707761845386533,15,15,1.0,84.83013839953796,11.246608558111955,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
30679,processed\features\30679_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,254.748794209866,50.652939204625646,0,0.0,19,1.0,1.0,1.0,1.0,1,PASS
35612,processed\features\35612_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,96.03266896007109,49.25489216091475,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
245743,processed\features\245743_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,58.82485622182641,34.39042971129446,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
143123,processed\features\143123_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,83.8080093001817,28.85044749346335,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
393083,processed\features\393083_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,142.34700708530855,21.335175810856487,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
423379,processed\features\423379_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,178.9385395877422,18.500409071830273,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
273859,processed\features\273859_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,109.38113633659931,16.961537058543982,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
42733,processed\features\42733_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,44.297749228030625,14.996367053757606,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
109124,processed\features\109124_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,63.47380121646612,14.437309572743917,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
280151,processed\features\280151_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,106.34740488789386,11.90003944255798,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
80409,processed\features\80409_features.csv,1,801,15,23,16,375,0,0.9707397003745318,15,15,1.0,32.92701175114705,10.801932370690562,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
140316,processed\features\140316_features.csv,1,800,15,23,16,375,0,0.970703125,15,15,1.0,249.0033218210324,81.32150356321333,0,0.0,25,1.0,1.0,1.0,1.0,1,PASS
223770,processed\features\223770_features.csv,1,800,15,23,16,375,0,0.970703125,15,15,1.0,166.3844874915999,62.87062877014005,0,0.0,3,1.0,1.0,1.0,1.0,1,PASS
60440,processed\features\60440_features.csv,1,800,15,23,16,375,0,0.970703125,15,15,1.0,65.46447664946152,47.55062990846551,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
74514,processed\features\74514_features.csv,1,800,15,23,16,375,0,0.970703125,15,15,1.0,105.27258912265893,37.56144124525337,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
204927,processed\features\204927_features.csv,1,800,15,23,16,375,0,0.970703125,15,15,1.0,53.459612837342846,31.723806966409626,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
163114,processed\features\163114_features.csv,1,800,15,23,16,375,0,0.970703125,15,15,1.0,148.31009281322648,31.06520216677039,0,0.0,1,1.0,1.0,1.0,1.0,1,PASS
14108,processed\features\14108_features.csv,1,800,15,23,16,375,0,0.970703125,15,15,1.0,82.113265356879,30.62998802448452,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
270060,processed\features\270060_features.csv,1,800,15,23,16,375,0,0.970703125,15,15,1.0,59.064538167334874,17.326690216115743,0,0.0,0,1.0,1.0,1.0,1.0,1,PASS
