participant_id,file,rows,sections,keystrokes,finite_ratio,press_time_decreases,section_score,keystroke_score,finite_score,temporal_score,overall_quality_score,eligible,failure_reason,cohort_rank
156603,processed\features\156603_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1186
157176,processed\features\157176_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1187
170740,processed\features\170740_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1188
195639,processed\features\195639_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1189
21906,processed\features\21906_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1190
230591,processed\features\230591_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1191
236388,processed\features\236388_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1192
258052,processed\features\258052_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1193
261342,processed\features\261342_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1194
283274,processed\features\283274_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1195
283706,processed\features\283706_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1196
289983,processed\features\289983_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1197
296932,processed\features\296932_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1198
337778,processed\features\337778_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1199
347305,processed\features\347305_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1200
409852,processed\features\409852_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1201
458541,processed\features\458541_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1202
47156,processed\features\47156_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1203
481648,processed\features\481648_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1204
51284,processed\features\51284_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1205
52447,processed\features\52447_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1206
93092,processed\features\93092_features.csv,992,15,992,0.9763734879032258,0,1.0,1.0,0.9763734879032258,1.0,0.991730720766129,1,,1207
183736,processed\features\183736_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1208
2214,processed\features\2214_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1209
240906,processed\features\240906_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1210
247975,processed\features\247975_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1211
344896,processed\features\344896_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1212
345238,processed\features\345238_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1213
361762,processed\features\361762_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1214
385331,processed\features\385331_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1215
406664,processed\features\406664_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1216
416707,processed\features\416707_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1217
424039,processed\features\424039_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1218
44325,processed\features\44325_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1219
468835,processed\features\468835_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1220
473564,processed\features\473564_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1221
482059,processed\features\482059_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1222
508628,processed\features\508628_features.csv,991,15,991,0.9763496468213926,0,1.0,1.0,0.9763496468213926,1.0,0.9917223763874874,1,,1223
121544,processed\features\121544_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1224
125525,processed\features\125525_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1225
13523,processed\features\13523_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1226
155848,processed\features\155848_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1227
227483,processed\features\227483_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1228
249097,processed\features\249097_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1229
277324,processed\features\277324_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1230
285628,processed\features\285628_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1231
327631,processed\features\327631_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1232
387651,processed\features\387651_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1233
455040,processed\features\455040_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1234
460298,processed\features\460298_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1235
471868,processed\features\471868_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1236
485204,processed\features\485204_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1237
492027,processed\features\492027_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1238
62006,processed\features\62006_features.csv,990,15,990,0.9763257575757576,0,1.0,1.0,0.9763257575757576,1.0,0.9917140151515151,1,,1239
100848,processed\features\100848_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1240
123042,processed\features\123042_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1241
130686,processed\features\130686_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1242
164410,processed\features\164410_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1243
199693,processed\features\199693_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1244
211125,processed\features\211125_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1245
215854,processed\features\215854_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1246
217683,processed\features\217683_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1247
273870,processed\features\273870_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1248
279296,processed\features\279296_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1249
298472,processed\features\298472_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1250
347415,processed\features\347415_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1251
365825,processed\features\365825_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1252
391419,processed\features\391419_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1253
399981,processed\features\399981_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1254
408458,processed\features\408458_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1255
43368,processed\features\43368_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1256
467080,processed\features\467080_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1257
470120,processed\features\470120_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1258
507494,processed\features\507494_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1259
52167,processed\features\52167_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1260
53328,processed\features\53328_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1261
62373,processed\features\62373_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1262
81826,processed\features\81826_features.csv,989,15,989,0.9763018200202225,0,1.0,1.0,0.9763018200202225,1.0,0.9917056370070779,1,,1263
131437,processed\features\131437_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1264
139411,processed\features\139411_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1265
149074,processed\features\149074_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1266
15039,processed\features\15039_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1267
15305,processed\features\15305_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1268
200156,processed\features\200156_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1269
297608,processed\features\297608_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1270
332121,processed\features\332121_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1271
332544,processed\features\332544_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1272
37312,processed\features\37312_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1273
413859,processed\features\413859_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1274
502514,processed\features\502514_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1275
69449,processed\features\69449_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1276
74714,processed\features\74714_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1277
91518,processed\features\91518_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1278
91654,processed\features\91654_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1279
92963,processed\features\92963_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1280
9911,processed\features\9911_features.csv,988,15,988,0.9762778340080972,0,1.0,1.0,0.9762778340080972,1.0,0.991697241902834,1,,1281
1273,processed\features\1273_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1282
174339,processed\features\174339_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1283
182135,processed\features\182135_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1284
193210,processed\features\193210_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1285
22589,processed\features\22589_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1286
228559,processed\features\228559_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1287
233492,processed\features\233492_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1288
250626,processed\features\250626_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1289
255024,processed\features\255024_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1290
268296,processed\features\268296_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1291
28194,processed\features\28194_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1292
296756,processed\features\296756_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1293
297612,processed\features\297612_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1294
300315,processed\features\300315_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1295
350817,processed\features\350817_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1296
362397,processed\features\362397_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1297
366887,processed\features\366887_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1298
375638,processed\features\375638_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1299
460978,processed\features\460978_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1300
483260,processed\features\483260_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1301
506291,processed\features\506291_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1302
513142,processed\features\513142_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1303
64730,processed\features\64730_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1304
78163,processed\features\78163_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1305
91322,processed\features\91322_features.csv,987,15,987,0.9762537993920972,0,1.0,1.0,0.9762537993920972,1.0,0.991688829787234,1,,1306
103691,processed\features\103691_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1307
134614,processed\features\134614_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1308
143674,processed\features\143674_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1309
147995,processed\features\147995_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1310
164100,processed\features\164100_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1311
166595,processed\features\166595_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1312
176872,processed\features\176872_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1313
181533,processed\features\181533_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1314
185009,processed\features\185009_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1315
209220,processed\features\209220_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1316
254008,processed\features\254008_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1317
263857,processed\features\263857_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1318
298466,processed\features\298466_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1319
310716,processed\features\310716_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1320
329588,processed\features\329588_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1321
358436,processed\features\358436_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1322
376061,processed\features\376061_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1323
381851,processed\features\381851_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1324
403845,processed\features\403845_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1325
432789,processed\features\432789_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1326
484992,processed\features\484992_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1327
506769,processed\features\506769_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1328
510815,processed\features\510815_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1329
68547,processed\features\68547_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1330
76934,processed\features\76934_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1331
8818,processed\features\8818_features.csv,986,15,986,0.9762297160243407,0,1.0,1.0,0.9762297160243407,1.0,0.9916804006085193,1,,1332
112612,processed\features\112612_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1333
119035,processed\features\119035_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1334
133273,processed\features\133273_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1335
148769,processed\features\148769_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1336
159088,processed\features\159088_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1337
188476,processed\features\188476_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1338
198969,processed\features\198969_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1339
217154,processed\features\217154_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1340
241392,processed\features\241392_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1341
249367,processed\features\249367_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1342
251564,processed\features\251564_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1343
251691,processed\features\251691_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1344
251869,processed\features\251869_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1345
265925,processed\features\265925_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1346
283149,processed\features\283149_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1347
302409,processed\features\302409_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1348
343614,processed\features\343614_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1349
391198,processed\features\391198_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1350
398395,processed\features\398395_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1351
403638,processed\features\403638_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1352
406794,processed\features\406794_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1353
43638,processed\features\43638_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1354
461568,processed\features\461568_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1355
476238,processed\features\476238_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1356
502693,processed\features\502693_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1357
504360,processed\features\504360_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1358
508237,processed\features\508237_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1359
50922,processed\features\50922_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1360
53315,processed\features\53315_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1361
60943,processed\features\60943_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1362
65127,processed\features\65127_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1363
91062,processed\features\91062_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1364
99448,processed\features\99448_features.csv,985,15,985,0.9762055837563451,0,1.0,1.0,0.9762055837563451,1.0,0.9916719543147209,1,,1365
173121,processed\features\173121_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1366
18239,processed\features\18239_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1367
18621,processed\features\18621_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1368
204126,processed\features\204126_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1369
209905,processed\features\209905_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1370
232277,processed\features\232277_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1371
251985,processed\features\251985_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1372
258178,processed\features\258178_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1373
298781,processed\features\298781_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1374
298910,processed\features\298910_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1375
306363,processed\features\306363_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1376
342272,processed\features\342272_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1377
380591,processed\features\380591_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1378
412125,processed\features\412125_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1379
420288,processed\features\420288_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1380
424904,processed\features\424904_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1381
489892,processed\features\489892_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1382
517732,processed\features\517732_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1383
57129,processed\features\57129_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1384
61975,processed\features\61975_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1385
80604,processed\features\80604_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1386
84008,processed\features\84008_features.csv,984,15,984,0.9761814024390244,0,1.0,1.0,0.9761814024390244,1.0,0.9916634908536586,1,,1387
