participant_id,file,rows,sections,keystrokes,finite_ratio,press_time_decreases,section_score,keystroke_score,finite_score,temporal_score,overall_quality_score,eligible,failure_reason
407930,processed\features\407930_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
408171,processed\features\408171_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
408237,processed\features\408237_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
409068,processed\features\409068_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
409444,processed\features\409444_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
413724,processed\features\413724_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
414339,processed\features\414339_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
414486,processed\features\414486_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
414543,processed\features\414543_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
41485,processed\features\41485_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
415213,processed\features\415213_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
416112,processed\features\416112_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
416417,processed\features\416417_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
418785,processed\features\418785_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
41912,processed\features\41912_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
419484,processed\features\419484_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
419530,processed\features\419530_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
420463,processed\features\420463_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
420834,processed\features\420834_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
422554,processed\features\422554_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
42269,processed\features\42269_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
422772,processed\features\422772_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
423945,processed\features\423945_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
423963,processed\features\423963_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
42442,processed\features\42442_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
42445,processed\features\42445_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
425097,processed\features\425097_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
425260,processed\features\425260_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
425886,processed\features\425886_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
4261,processed\features\4261_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
426328,processed\features\426328_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
43014,processed\features\43014_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
433342,processed\features\433342_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
433478,processed\features\433478_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
43708,processed\features\43708_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
438433,processed\features\438433_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
43844,processed\features\43844_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
438514,processed\features\438514_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
438810,processed\features\438810_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
438885,processed\features\438885_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
439881,processed\features\439881_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
441265,processed\features\441265_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
441587,processed\features\441587_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
441708,processed\features\441708_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
44228,processed\features\44228_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
442652,processed\features\442652_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
44333,processed\features\44333_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
443929,processed\features\443929_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
444060,processed\features\444060_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
444362,processed\features\444362_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
445886,processed\features\445886_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
449378,processed\features\449378_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
450613,processed\features\450613_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
453880,processed\features\453880_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
455080,processed\features\455080_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
455360,processed\features\455360_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
456633,processed\features\456633_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
459890,processed\features\459890_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
460734,processed\features\460734_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
462183,processed\features\462183_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
462737,processed\features\462737_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
463085,processed\features\463085_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
466367,processed\features\466367_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
467300,processed\features\467300_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
468747,processed\features\468747_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
469025,processed\features\469025_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
469373,processed\features\469373_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
469602,processed\features\469602_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
471030,processed\features\471030_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
471770,processed\features\471770_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
473157,processed\features\473157_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
473366,processed\features\473366_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
475790,processed\features\475790_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
475845,processed\features\475845_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
477654,processed\features\477654_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
477773,processed\features\477773_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
479299,processed\features\479299_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
480936,processed\features\480936_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
481683,processed\features\481683_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
483571,processed\features\483571_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
484447,processed\features\484447_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
487510,processed\features\487510_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
49047,processed\features\49047_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
492168,processed\features\492168_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
494051,processed\features\494051_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
497806,processed\features\497806_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
497912,processed\features\497912_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
498570,processed\features\498570_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
499589,processed\features\499589_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
502273,processed\features\502273_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
502580,processed\features\502580_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
505061,processed\features\505061_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
50863,processed\features\50863_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
50877,processed\features\50877_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
510131,processed\features\510131_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
511806,processed\features\511806_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
512379,processed\features\512379_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
513013,processed\features\513013_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
513371,processed\features\513371_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
514587,processed\features\514587_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
516106,processed\features\516106_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
516680,processed\features\516680_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
51789,processed\features\51789_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
52511,processed\features\52511_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
52661,processed\features\52661_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
54195,processed\features\54195_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
57725,processed\features\57725_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
58606,processed\features\58606_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
5885,processed\features\5885_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
59606,processed\features\59606_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
60640,processed\features\60640_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
61347,processed\features\61347_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
63534,processed\features\63534_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
65396,processed\features\65396_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
6605,processed\features\6605_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
66500,processed\features\66500_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
68456,processed\features\68456_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
68730,processed\features\68730_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
69366,processed\features\69366_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
71050,processed\features\71050_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
71211,processed\features\71211_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
72619,processed\features\72619_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
72798,processed\features\72798_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
75307,processed\features\75307_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
76533,processed\features\76533_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
78058,processed\features\78058_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
7819,processed\features\7819_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
78320,processed\features\78320_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
78521,processed\features\78521_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
80622,processed\features\80622_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
81026,processed\features\81026_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
8114,processed\features\8114_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
81600,processed\features\81600_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
81932,processed\features\81932_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
82092,processed\features\82092_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
83564,processed\features\83564_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
83650,processed\features\83650_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
83890,processed\features\83890_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
83894,processed\features\83894_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
84221,processed\features\84221_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
84304,processed\features\84304_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
85336,processed\features\85336_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
8539,processed\features\8539_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
85588,processed\features\85588_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
85805,processed\features\85805_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
85965,processed\features\85965_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
8715,processed\features\8715_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
87353,processed\features\87353_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
8859,processed\features\8859_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
88865,processed\features\88865_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
89895,processed\features\89895_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
90017,processed\features\90017_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
90630,processed\features\90630_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
90781,processed\features\90781_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
91218,processed\features\91218_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
92646,processed\features\92646_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
94257,processed\features\94257_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
94569,processed\features\94569_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
94736,processed\features\94736_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
9763,processed\features\9763_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
98646,processed\features\98646_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
9871,processed\features\9871_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
99255,processed\features\99255_features.csv,787,15,787,0.9702191867852605,0,1.0,1.0,0.9702191867852605,1.0,0.9895767153748413,1,
100294,processed\features\100294_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
102963,processed\features\102963_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
103306,processed\features\103306_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
104088,processed\features\104088_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
105266,processed\features\105266_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
105270,processed\features\105270_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
105542,processed\features\105542_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
105860,processed\features\105860_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
106118,processed\features\106118_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
106433,processed\features\106433_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
107122,processed\features\107122_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
107997,processed\features\107997_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
10864,processed\features\10864_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
108680,processed\features\108680_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
109182,processed\features\109182_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
109445,processed\features\109445_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
110124,processed\features\110124_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
111033,processed\features\111033_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
111177,processed\features\111177_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
112346,processed\features\112346_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
112707,processed\features\112707_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
113318,processed\features\113318_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
114804,processed\features\114804_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
116688,processed\features\116688_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
116825,processed\features\116825_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
11767,processed\features\11767_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
117877,processed\features\117877_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
118000,processed\features\118000_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
118318,processed\features\118318_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
118672,processed\features\118672_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
119166,processed\features\119166_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
121180,processed\features\121180_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
121744,processed\features\121744_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
121794,processed\features\121794_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
122019,processed\features\122019_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
123702,processed\features\123702_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
123914,processed\features\123914_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
126373,processed\features\126373_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
127741,processed\features\127741_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
130370,processed\features\130370_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
130517,processed\features\130517_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
132597,processed\features\132597_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
13462,processed\features\13462_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
13478,processed\features\13478_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
135947,processed\features\135947_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
136743,processed\features\136743_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
137621,processed\features\137621_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
137901,processed\features\137901_features.csv,786,15,786,0.9701812977099237,0,1.0,1.0,0.9701812977099237,1.0,0.9895634541984734,1,
