user,dwell_mean,dwell_std,dwell_min,dwell_max,dwell_median,flight_mean,flight_std,flight_min,flight_max,flight_median,overlap_rate,session_break_rate,total_keystrokes,dwell_cv,flight_cv,click_dur_mean,click_dur_std,click_dur_min,click_dur_max,inter_click_mean,inter_click_std,inter_click_min,inter_click_max,double_click_rate,click_rate_per_sec,total_clicks,left_click_ratio,move_speed_mean,move_speed_std,move_speed_max,move_accel_mean,move_accel_std,pause_rate,direction_change_mean,direction_change_std,path_efficiency,move_range_x,move_range_y,rel_move_mean,rel_move_std,scroll_mag_mean,scroll_mag_std,scroll_down_ratio,inter_scroll_mean,inter_scroll_std,scroll_burst_rate,scroll_rate_per_sec,total_scroll_events
40,0.1016014946962391,0.1241308031823921,0.015,3.902,0.093,0.5760409836065574,3.9211359554781855,0.0,138.817,0.109,0.0998071359691417,0.0197685631629701,4148,1.2217419000922134,6.8070433650887,0.1763839285714232,0.3137338284260232,0.0409999999999399,3.09699999999998,6.255773755656109,8.319864019154984,0.0980000000001837,58.172,0.0497737556561085,0.1085256069561038,224,1.0,547.4731260823429,928.4477857224454,12951.148400708513,394.54752043873737,675.990641128074,0.0922782691847956,0.5553087475296127,0.7430273127661887,0.0029080617098044,1679.0,1049.0,4.906064171580048,4.846924368683132,120.0,0.0,0.4798387096774194,4.992821862348179,19.96579249740012,0.6234817813765182,0.2010984190258565,248.0
41,0.1374523386619301,0.0866317143776005,0.046,4.18,0.125,0.5944997039668443,3.907297732780505,0.0,125.286,0.125,0.13597789619104,0.0130254588513913,5067,0.6302673000761005,6.572413252199731,0.3328611111111227,0.291608342051984,0.155999999999949,2.270999999999731,12.664300000000006,12.483406415851915,0.3489999999999327,52.97800000000001,0.0,0.0195683972558584,72,0.5,354.7597375886314,676.3899200282527,7980.30834521046,429.2059894272952,774.6153251040981,0.1435045317220543,0.857938111965883,0.8856357010894081,0.0026944558469361,1919.0,1199.0,6.039192402834827,6.211359376998031,120.0,0.0,0.6785714285714286,3.5225945945945942,23.528168013274467,0.5315315315315315,0.2864391521401097,112.0
42,0.1873739279588336,0.6499005091683334,0.015,9.937,0.109,0.3983077949304364,3.0602467583295345,0.0,136.561,0.063,0.2439489231942062,0.010482180293501,5247,3.4684681921762226,7.683120434195871,0.1602857142857078,0.4038825116324174,0.0310000000000627,3.894999999999982,9.41575609756097,11.73815510451216,0.3780000000000427,47.81700000000001,0.0,0.0451104487200777,91,1.0,449.7023832696338,836.0953688226407,11556.012351046033,360.5601093794028,690.4554367683761,0.0770967741935483,0.5262631866712515,0.7325181617411596,0.0033173544649857,1569.0,1049.0,5.095927603469422,5.822920309558231,120.0,0.0,0.6534296028880866,2.9834963768115945,13.997645099174742,0.6702898550724637,0.3363916229985002,277.0
43,0.1470388232939763,0.4986457272881516,0.046,9.61,0.078,0.4538631178707225,2.913752462513726,0.0,93.787,0.078,0.0604362617570542,0.0120072043225935,4997,3.3912521612826265,6.419892579470787,0.3749098360655707,0.2600579854664949,0.100999999999999,1.6380000000000052,5.726222222222221,7.661018205866457,0.2720000000000482,47.77800000000002,0.0082304526748971,0.1163952669709977,246,1.0,516.6529895435749,896.0324066733692,7406.99070492224,674.8331509235853,1004.2707935631048,0.1157024793388429,1.197875046776355,1.0143708684725337,0.001089493472192,1919.0,1199.0,7.755687262315578,7.964375172423939,120.0,0.0,0.4876847290640394,2.874217283950617,13.15560671338392,0.2444444444444444,0.3487798717933298,406.0
44,0.1052853368560105,0.0942534105273849,0.016,3.26,0.094,0.4817391017173052,3.004828522722348,0.0,93.071,0.094,0.0266402465874064,0.0147512109202994,4542,0.8952187772955225,6.237460301666866,0.1366117021276575,0.1532552566564972,0.0249999999999772,1.52800000000002,6.989972826086958,9.53130658525303,0.0829999999998563,47.255,0.108695652173913,0.0963897426957852,188,0.9308510638297872,440.5782026040866,737.2844287492838,8709.5028684482,313.0043762730756,526.5562644019907,0.0935329861111111,0.5016302572832336,0.697687248387783,0.0013994263498763,1346.0,1049.0,4.0834523451325095,4.2035651808802985,120.30927835051548,6.084221311208043,0.5257731958762887,3.0384935400516797,11.430018690625406,0.7002583979328165,0.32996087242335,388.0
45,0.0989257082896117,0.088511228398611,0.046,2.247,0.078,0.5307385099685205,2.872446096351486,0.0,68.611,0.14,0.0398740818467995,0.0136411332633788,4765,0.8947242322439423,5.412168219189255,0.2868923076923099,0.2618345214204886,0.1099999999999852,2.917,6.779683937823834,9.712797909547533,0.2450000000000045,48.644000000000005,0.005181347150259,0.1001843906554165,195,1.0,398.1556931414409,785.2092946795756,9796.208246051125,490.8133996756043,895.443492389535,0.1034482758620689,0.9864299739464372,0.9690651741133328,0.0013212590599629,1919.0,1199.0,5.53818100655836,6.844670634972976,120.0,0.0,0.4407894736842105,2.204424175824176,13.48180001165055,0.2791208791208791,0.4546301992097809,456.0
46,0.1563046083901632,0.3934505701859738,0.016,9.204,0.125,0.5412901425914445,3.145954171957137,0.0,147.825,0.12,0.1570572432320727,0.0183922297995453,4839,2.517203902292205,5.811955408786455,0.1783562499999973,0.2725583274015644,0.0229999999999108,2.0720000000000027,8.32468152866242,13.10756812749976,0.0509999999999877,56.73700000000002,0.0764331210191082,0.079417118061984,160,0.8625,556.3526276931937,881.3618422681025,12079.999999956051,427.888369639308,751.6434706007852,0.0688131313131313,0.5454966522210016,0.7296993905444344,0.0022122986803035,1679.0,1049.0,6.158691793502221,5.929731136697458,120.0,0.0,0.8258928571428571,4.982995515695068,25.73840919410189,0.6681614349775785,0.2015824220128004,224.0
47,0.1827229851825081,0.2767329468339771,0.046,8.148,0.141,0.3782574990964944,2.9020981377188755,0.0,85.345,0.063,0.3227322009396458,0.0104806649801228,5534,1.5144944493850598,7.672281830897801,0.3020752212389269,0.214630323481316,0.0860000000002401,1.5139999999998963,5.939306306306307,7.710158993689975,0.2319999999999709,54.27999999999997,0.009009009009009,0.0784438952600449,226,0.8938053097345132,374.6612782850276,544.1730176380602,5284.816925956774,393.5596711048967,552.6458315350889,0.0882475951484734,1.016395445033728,0.9114157769914328,0.0012676112359597,1919.0,1199.0,5.1957144380325655,4.72955409242801,121.33333333333331,12.578641509408804,0.5444444444444444,2.6594432071269485,11.193229025603076,0.2472160356347438,0.3768560158782001,450.0
48,0.108396197882912,0.3121909117492037,0.015,9.335,0.087,0.5177582631237848,3.9873691008309136,0.0,185.293,0.109,0.0216029379995679,0.011449557139771,4629,2.880090979634061,7.701217701044435,0.1850693641618517,0.3878403757196078,0.030999999999949,2.786000000000058,7.663601190476191,9.582249020938884,0.3640000000000327,40.90599999999995,0.0,0.0861085933887514,173,0.9653179190751444,532.5611421048569,945.4490898087948,10757.144656402554,400.2562942889508,705.5207737519302,0.0790876145811127,0.4877922803085841,0.6832609639358813,0.0017317189804798,1679.0,1049.0,5.591019638473669,5.578251046604587,120.0,0.0,0.5357142857142857,4.081265232974912,15.194305843737007,0.5197132616487455,0.2459002716319786,280.0
49,0.1291850723533892,0.4292780132572551,0.046,7.519,0.0795,0.5393617669459254,2.8548646246152565,0.0,108.687,0.116,0.0373191165270373,0.018088347296268,5252,3.3229691746655816,5.293042257667988,0.284951388888878,0.297456867318167,0.1000000000001364,2.694999999999993,9.986647058823529,11.912083533569048,0.2659999999999911,55.643,0.0073529411764705,0.0699060685749405,144,1.0,369.80250370911887,663.8485349356157,7256.505329401096,400.93247930143946,691.644695845684,0.105865522174535,0.9139834215596784,0.9100688850262596,0.0025379253123242,1919.0,1199.0,6.66918981577475,6.53880261309264,120.88888888888889,10.2896328024802,0.4814814814814814,4.219483271375465,15.779495808867342,0.3308550185873606,0.2378768696461185,270.0
50,0.1216660879629629,0.294796085082416,0.046,9.828,0.078,0.3500095486111111,2.446586535224304,0.0,99.421,0.078,0.077980324074074,0.0085358796296296,6912,2.422993046116158,6.99005654255067,0.3494105960264908,0.3466106136626775,0.09800000000007,4.071000000000026,4.748073578595318,7.802873950510979,0.2659999999999627,56.98700000000008,0.0033444816053511,0.1486225923017421,303,0.924092409240924,565.8125940997146,849.4861758172127,8045.636088735359,663.8406014012207,916.5694782654432,0.0826251180358829,1.1882388545069429,1.041719774482973,0.0040197558346293,1919.0,1199.0,8.876190732336775,8.323816064380923,120.0,0.0,0.5511551155115512,3.6740397350993375,18.15464098834344,0.2450331125827814,0.2730812213850535,303.0
51,0.2982377762893503,0.8711286125552398,0.015,9.731,0.11,0.2837754855994642,1.9422086592623984,0.0,66.444,0.088,0.1793703951774949,0.0060281312793034,7465,2.9209197553500763,6.84417350272368,0.1118181818181828,0.1042879041027695,0.0389999999999872,0.8419999999999996,8.08242372881356,9.814061601018697,0.0739999999999554,41.41500000000019,0.0677966101694915,0.0639973131368052,125,0.5,612.3793241985401,1043.1343431694472,11455.308083830249,447.9440049165642,769.574977383795,0.0584323040380047,0.5485397706242614,0.704518282964919,0.001316955780559,1679.0,1049.0,5.272846102326496,5.391642449274554,120.0,0.0,0.5638474295190713,1.759513289036545,11.469039146509855,0.6644518272425249,0.5692830715229125,603.0
52,0.1251342190427525,0.1487261562270196,0.046,8.44,0.097,0.3350340657468915,2.989728578986961,0.0,151.414,0.063,0.1626639414069153,0.0093680803951626,5871,1.1885330596597787,8.923655486560625,0.3343348416289493,0.3900280487750966,0.1290000000000191,4.788999999999987,6.555958525345622,9.943990972165102,0.3269999999999982,59.19599999999991,0.0,0.1022634463706888,221,0.5,648.3708122541441,1113.7469284588203,9339.072152220268,809.3549572512412,1205.3378978108285,0.1063084112149532,1.2039826474468691,1.0137924107168497,0.0006651988665365,1919.0,1199.0,11.372168340463212,13.632663069108665,120.0,0.0,0.519774011299435,5.4585170454545455,27.787900750591245,0.2386363636363636,0.1842408496313621,177.0
53,0.1296334851936218,0.1477484817875022,0.016,6.692,0.125,0.6129364464692483,4.269859578815195,0.0,157.367,0.141,0.0223234624145785,0.015261958997722,4390,1.139740103159486,6.966235412188723,0.2076432748538004,0.3617167904450384,0.0370000000000345,3.8530000000000086,7.671560240963855,9.55678754089431,0.0769999999999981,47.91899999999987,0.0120481927710843,0.0878395177148164,171,0.9298245614035088,469.6648221885777,707.9347514566025,8307.686276002865,300.63502392817463,473.5174302654721,0.0638573743922204,0.4759655557268125,0.6934180422558103,0.0015081636916071,1674.0,1049.0,4.146970385762998,4.124502014294343,120.0,0.0,0.5865384615384616,4.962400966183576,21.653164586883506,0.5748792270531401,0.2024888606789023,208.0
54,0.1461125453812021,0.5315834213660424,0.046,9.547,0.086,0.461816054860831,3.052058394437876,0.0,93.584,0.078,0.1075030254134731,0.0137152077450584,4958,3.638177816827168,6.608818299653135,0.3039055555555568,0.2663945006360542,0.1239999999999952,2.539999999999964,7.397318181818182,8.522913879714674,0.2730000000000245,54.36599999999999,0.0170454545454545,0.0941713648292324,181,0.9834254143646408,652.5671088567711,1084.8602242834816,7179.886655944964,921.911880844608,1232.933066017782,0.1398929049531459,1.1041550925507737,0.9716191612043236,0.0028431306274626,1919.0,1199.0,11.847524091472271,9.46311545807654,120.0,0.0,0.5720930232558139,5.505504672897197,20.880684131545596,0.3644859813084112,0.1824851592883248,215.0
55,0.1103912359992139,0.3062086225574371,0.015,9.828,0.093,0.4907651797995677,2.5297742939750827,0.0,64.334,0.125,0.0505010807624287,0.0131656514049911,5089,2.7738490269247227,5.15475506026785,0.2420384615384606,0.3500969502710444,0.0319999999999254,2.7919999999999163,6.768106837606838,8.398736710645212,0.0929999999999608,47.143,0.0299145299145299,0.1146073055629032,237,0.9915611814345991,490.0227127412271,836.8049658347159,9125.898753970165,374.9686573890077,651.9780903320568,0.0625662778366914,0.5222861710699599,0.7410952241751996,0.0013980109020092,1655.0,1049.0,5.4114758634238695,5.16922890428431,120.0,0.0,0.7419354838709677,13.734032520325204,71.91889830166875,0.6504065040650406,0.0734037930818108,124.0
56,0.1386691651051426,0.2825405092727828,0.046,9.22,0.113,0.501895690193629,2.634135704352049,0.0,59.093,0.14,0.045804705392463,0.0114511763481157,4803,2.037515038462611,5.248372830888052,0.3243799126637586,0.2737561145463605,0.1179999999999381,2.018000000000029,6.507045045045047,9.049655154832942,0.3280000000002019,54.95900000000006,0.0,0.0752846680965274,229,0.9563318777292577,443.68250133675207,739.164982156383,7807.486631020296,500.4405460265888,766.6338329483935,0.1101541251133272,1.0506527689240428,0.9450478967311676,0.0011338899076626,1919.0,1199.0,6.698648465647765,7.906990362362538,120.0,0.0,0.5182648401826484,2.6536064073226537,9.854626483824877,0.2723112128146453,0.3777079851607328,438.0
57,0.1445767206903809,0.2716330162806966,0.014,9.24,0.125,0.4660345190486213,3.258581815722225,0.0,115.833,0.063,0.2843611871185014,0.0141022942538412,4751,1.8788157248525077,6.992146895844548,0.164622009569377,0.2542094334807491,0.0249999999998635,1.6539999999999964,7.019849514563108,8.42356511428716,0.0499999999999545,58.702999999999975,0.0631067961165048,0.0816039988302125,209,1.0,503.20630833076166,812.7263730828315,10018.526241243346,342.2705018254135,619.828817275929,0.0598512368102404,0.4506827448640495,0.6631190618643934,0.0012166028766909,1678.0,1049.0,5.562344637812025,5.431975843367314,120.0,0.0,0.6610878661087866,4.778815126050421,22.33531949624708,0.6428571428571429,0.2101361224873786,239.0
58,0.1203644014306753,0.2463211043734334,0.046,8.301,0.078,0.4970500736377025,4.345821758608274,0.0,193.293,0.094,0.0791079318325268,0.008626130864717,4753,2.0464614241886427,8.743227270449864,0.4144638554216946,0.4581748711452802,0.125,3.380000000000109,9.433981707317072,12.362367474183037,0.3279999999999745,59.031000000000176,0.0,0.0802510019289246,166,0.993975903614458,449.4124816637784,845.8905590880782,9650.19985332027,548.2766182322342,938.4922356666874,0.1586538461538461,0.9314198910093884,0.9443371942151738,0.0014634465552451,1919.0,1199.0,8.217650811758094,9.440275850594896,120.0,0.0,0.5951008645533141,1.6878181818181817,9.390012818200027,0.4516594516594516,0.5933358297895625,694.0
59,0.116036308623298,0.1302312568429278,0.046,4.806,0.094,0.4814341906202723,2.9224240931971237,0.0,91.403,0.14,0.0340393343419062,0.010590015128593,5288,1.1223319527141502,6.07024625615376,0.3214256198347109,0.2380366243884232,0.0909999999998945,2.1140000000000327,5.144337606837609,6.833027572999552,0.20799999999997,45.906999999999925,0.0085470085470085,0.1156856886764266,242,1.0,515.3670808377885,861.6981175787369,7274.487998823761,603.1482773107957,907.1838449382244,0.1096059113300492,1.0701874723032718,0.970905398174215,0.001261586905861,1919.0,1199.0,8.57611448354641,9.491653761823397,120.0,0.0,0.5952380952380952,1.7675214626391096,10.696678549084698,0.4435612082670906,0.5666634585719541,630.0
60,0.1484404494382022,0.2099901151618204,0.046,7.863,0.125,0.468579570990807,2.953839919680607,0.0,76.986,0.093,0.1726251276813074,0.01511746680286,4895,1.4146421407140926,6.3038171157029765,0.3338376623376588,0.2086495063584547,0.0860000000000127,1.7140000000000557,4.731322475570032,7.175161821388456,0.2179999999998472,58.313,0.013029315960912,0.1494547802555241,309,0.941747572815534,509.648345155275,852.9767277243593,7612.20177868826,630.0572222441003,967.0753931139368,0.095617529880478,1.0294840928762343,0.9553961176286364,0.0009463548423381,1919.0,1199.0,6.952543549662079,8.240089319173768,120.0,0.0,0.646551724137931,5.148428571428572,17.155904900243435,0.1688311688311688,0.19507486418333,232.0
61,0.1275621880199667,0.4614485331911108,0.015,9.994,0.078,0.5957508319467554,4.473435945561112,0.0,175.127,0.141,0.0314059900166389,0.0145590682196339,4808,3.617439778619056,7.508904235925467,0.2794328358209035,0.5794795715529459,0.0329999999999017,4.960000000000036,8.634614173228346,10.045902177103123,0.125,50.85500000000002,0.0157480314960629,0.0658173284255217,134,1.0,490.29691826032354,791.5470151855831,12801.8767214959,350.701467043917,629.1271504870916,0.0653266331658291,0.4443428478616478,0.6571177285743343,0.0019447252316962,1679.0,1049.0,4.703426667495372,4.058765293894157,120.0,0.0,0.5404814004376368,2.5851491228070174,11.372707585261644,0.5372807017543859,0.3876731804809523,457.0
62,0.1347161192902982,0.2691684090706939,0.046,8.503,0.109,0.3979584748961872,3.580290361738294,0.0,178.371,0.066,0.1857304643261608,0.0117025292563231,5298,1.998041589148408,8.996643086121638,0.2957117647058854,0.2063062383430008,0.086999999999989,1.342000000000013,4.2907374631268445,7.302538804420788,0.1739999999999781,46.316,0.0501474926253687,0.1667381723156129,342,0.5,598.6706583223406,1034.4897716560022,11069.534862671982,716.8598218741554,1184.813156459994,0.0720766129032258,1.188946309796948,1.0038829710052066,0.0015688924808485,1919.0,1199.0,9.800257863656142,10.037851974113218,122.7708703374778,18.02294976051982,0.5595026642984015,2.0853790035587187,10.908098049822495,0.3540925266903915,0.480382394625178,563.0
63,0.1649084191670398,0.3503091022040351,0.016,9.912,0.141,0.4782064487236901,3.615160286845748,0.0,98.336,0.047,0.3116883116883117,0.0138826690550828,4466,2.1242645098016397,7.559831734796626,0.2232311557788945,0.3137763291868259,0.0330000000001291,1.9780000000000089,7.33737113402062,9.068419701517907,0.1410000000000764,54.335,0.0257731958762886,0.0983423142763389,199,0.9547738693467336,490.3898392882927,877.6218636499643,10382.215563173211,406.9057175522632,730.6241195984543,0.0908021180623651,0.5460585089588854,0.7644865304750673,0.0013444950414097,1679.0,1049.0,4.11511470846968,4.124763517268766,120.0,0.0,0.4548611111111111,4.034637630662021,19.53367709302608,0.7038327526132404,0.2487173353391925,288.0
64,0.2200144541650817,0.7002715982928274,0.046,9.499,0.109,0.3861917078737162,2.600097113488957,0.0,83.759,0.078,0.1704069988588817,0.0125523012552301,5258,3.182843604299733,6.732659092564417,0.3355895953757212,0.3328634035770223,0.0969999999999799,2.93100000000004,7.21102976190476,8.642601411602213,0.3429999999998472,55.85000000000002,0.0,0.0840127602270967,173,1.0,526.6739998051199,909.1595122880392,8199.649087144886,632.0986180299199,1001.1467351088056,0.1252552756977535,0.9695300319144088,0.940556298818136,0.0013127674493776,1919.0,1199.0,8.36282144140696,9.518293513897069,120.63492063492065,8.705593143366404,0.6412698412698413,1.232710805084746,7.210725237248098,0.4491525423728814,0.8120796198951772,945.0
65,0.1471653468482736,0.384390735458593,0.015,8.767,0.11,0.3476463414634146,3.6465268507263735,0.0,172.817,0.031,0.3763066202090592,0.0102945834653151,6314,2.611965001889316,10.489185174152404,0.1526649746192845,0.2829531529118657,0.0229999999999108,2.1609999999999445,7.258301587301587,7.491859082159027,0.0850000000000363,39.92799999999989,0.0634920634920634,0.0880571683228417,197,1.0,563.3988040274596,929.2509265647813,11789.864519446452,411.84598598225045,725.740629290428,0.0581086213444739,0.482305119682572,0.6995826051274158,0.0011069253356116,1679.0,1049.0,5.063771141811231,4.441244682251999,120.1823708206687,4.674530924489835,0.6762917933130699,1.752074581430746,8.017101653047066,0.700152207001522,0.5716206836340133,658.0
66,0.1153562488324304,0.1867606067175344,0.046,8.908,0.094,0.4315297963758639,4.24015572942452,0.0,147.872,0.078,0.0984494675882682,0.0085933121614048,5353,1.6189899429620669,9.825870113801663,0.3433306772908486,0.2407995939311184,0.1140000000000327,1.8969999999999343,5.442902040816327,8.063296240359259,0.2270000000000891,52.89599999999996,0.0081632653061224,0.0883754894981046,251,0.99601593625498,436.7550470246094,796.7712410898956,6816.488758684461,599.0088097545084,916.1403652591182,0.1799591002044989,1.0526046870829724,0.9677983174375088,0.0011335850670006,1919.0,1199.0,6.679539532828833,8.176082759246784,121.05494505494504,11.201807779303016,0.676923076923077,1.2336160616061609,8.67281781210618,0.3938393839383938,0.8115167604964343,910.0
67,0.2113742275536168,0.4694513203388317,0.046,9.984,0.125,0.3202141039621956,2.530672675561856,0.0,122.79,0.063,0.2889858233369684,0.0087241003271537,5502,2.220948721005977,7.903064369271588,0.4514105691056851,0.3508531618627783,0.1179999999999381,2.763000000000005,5.458238683127571,6.799439823258126,0.3410000000000082,40.78100000000006,0.0,0.1194741389484235,246,0.951219512195122,424.59815753624576,710.361273186039,7056.799661244444,521.5867638854878,781.060854192056,0.1222677595628415,1.098552062831205,0.978410299031483,0.001373941167109,1919.0,1199.0,8.887141384419843,7.86908331888434,120.0,0.0,0.6428571428571429,3.665618892508143,14.590703943654308,0.2247557003257329,0.2736938449986448,308.0
68,0.1068700984947035,0.2088808825270703,0.046,7.878,0.078,0.4084660843709348,2.9824091356843456,0.0,115.165,0.093,0.0551942018212228,0.012451217245865,5381,1.9545306448596784,7.301485361452851,0.3521595092024351,0.3518915568869897,0.1149999999999522,2.3719999999999573,7.295383647798741,9.854902172404207,0.2559999999999718,53.399,0.0062893081761006,0.0815775506539385,164,0.5,485.6096214835202,877.8325440630482,7107.13499144425,613.4839640265192,1000.1377690220612,0.115234375,1.039609847682056,0.961888568729802,0.0034650297226422,1919.0,1199.0,7.505256911202517,6.935360509606776,120.0,0.0,0.5659574468085107,7.985521367521367,47.84224600100296,0.3547008547008547,0.125761795386094,235.0
69,0.1505715134706814,0.2177301251712783,0.015,7.207,0.136,0.4183060618066561,4.944690851011151,0.0,228.536,0.062,0.2444532488114104,0.0071315372424722,5048,1.446024683903265,11.820748735160862,0.1800560000000144,0.2516724634599449,0.0259999999999536,1.7210000000000036,6.300508474576271,9.024790939637622,0.0919999999999845,47.939,0.059322033898305,0.0607461670383522,125,0.92,463.8035585382713,835.1220922441327,10754.28262782639,344.4077720359392,632.9238700158561,0.0907091808686091,0.6232585498532318,0.7973003985691223,0.002241655363286,1676.0,1049.0,3.3532670616959144,3.8012461056588656,120.0,0.0,0.5045592705167173,1.6812024353120247,10.18736746003191,0.7047184170471842,0.5957177130958309,658.0
70,0.1627764341957255,0.3365607878307707,0.046,9.562,0.125,0.243002109111361,1.5593477604141557,0.0,55.226,0.063,0.2390326209223847,0.0061867266591676,7112,2.0676260018454733,6.417013276619546,0.3399734848484876,0.306862870459492,0.0940000000000509,4.6879999999998745,5.316576335877863,7.419672408967028,0.3529999999998381,44.788,0.0,0.1322110527442274,265,1.0,517.2211024015023,894.3386229025189,8022.787757075288,661.9354674948032,993.7444886301828,0.1238556812062466,1.1523856160909982,1.022865285796161,0.0010218744301812,1919.0,1199.0,8.95630969660002,11.176671842521984,120.0,0.0,0.4191616766467065,5.57978978978979,41.15185126144509,0.3123123123123123,0.1797564139133617,334.0
71,0.0821988929184959,0.1582700390482175,0.012,8.611,0.078,0.4431326589043711,2.727800390982366,0.0,109.122,0.094,0.0250047719030349,0.0139339568619965,5239,1.9254521980624464,6.155719593601496,0.125733333333336,0.0867768914451774,0.0239999999998872,0.5470000000000255,7.490740112994352,9.19240599073825,0.1809999999999831,53.28999999999999,0.0112994350282485,0.0881996251515931,180,0.9444444444444444,827.2143690983382,1402.527822890491,15280.013089013526,651.3165405284057,1065.1109156318178,0.0753251795767812,0.6638911175199985,0.7783430751652556,0.0006671300003814,1679.0,1049.0,5.602380155388596,5.93241094648595,120.0,0.0,0.8037974683544303,7.567044585987261,23.205178336907764,0.5159235668789809,0.1329937223596116,158.0
72,0.1111857197113558,0.2272198847877276,0.046,7.546,0.093,0.4501545765286745,3.7383690765305455,0.0,187.419,0.1425,0.0138625142423091,0.0072161033042157,5266,2.0436067273531417,8.304634166686993,0.3585240641711209,0.4616076686919801,0.0910000000000081,4.228000000000009,5.912215469613259,7.060380673300512,0.2610000000000809,47.839000000000055,0.011049723756906,0.0924420469931864,187,0.9572192513368984,591.1837978069653,980.368308054647,8002.036332717272,761.9721167132682,1054.3297410158225,0.1411192214111922,1.036522006086283,0.9513432248974444,0.0013315405158663,1919.0,1199.0,9.69310928280182,8.230957219111538,120.0,0.0,0.5877192982456141,3.498536656891495,14.802731073487536,0.3607038123167155,0.2866720145247154,342.0
73,0.1217262802699483,0.3048634689029323,0.015,9.932,0.094,0.5986919412465264,4.345534432454944,0.0,208.526,0.093,0.1099642715363239,0.0162763001190948,5038,2.50449999972764,7.258381369569097,0.3567727272727227,0.6839062163849089,0.0269999999999868,4.391999999999939,5.264238683127571,7.01495123693748,0.1000000000000227,44.25200000000018,0.0452674897119341,0.1123003273011152,248,0.9758064516129032,904.2827817302244,1709.6620637206158,17162.214309285875,817.9681757003156,1470.3913090044248,0.0568267066766691,0.7322323951094315,0.8790311149780531,0.0006334094825951,1679.0,1049.0,6.595584580329224,7.184194192295172,122.26415094339625,16.32702464361052,0.0,20.964576923076923,66.43501573612718,0.7884615384615384,0.0486168060042672,53.0
74,0.142307461406518,0.2469560199906826,0.046,9.19,0.125,0.6326228559176672,3.6126824801022974,0.0,90.079,0.14,0.1059176672384219,0.0188679245283018,4664,1.7353694426831472,5.710641729600219,0.3044852941176464,0.2706910813980416,0.1150000000000091,2.121999999999844,9.026424,9.939770027330816,0.3269999999999982,48.672000000000025,0.0,0.0648985316230025,136,1.0,355.499962597053,691.4809257993933,9228.901609502229,408.1970721066355,730.9214035080116,0.1588132635253054,0.8573277363508574,0.8916911138263373,0.0018617604280551,1919.0,1199.0,5.917216885809673,7.27599015243849,120.0,0.0,0.4934640522875817,3.805249180327869,24.793196594641284,0.4327868852459016,0.2636565021053746,306.0
75,0.2497017857142857,0.7542465661014468,0.046,9.812,0.124,0.4315723214285714,3.452763343153402,0.0,167.767,0.078,0.2141071428571428,0.0121428571428571,5600,3.0205893960424954,8.0004281361794,0.3806475409836063,0.3947165495151802,0.0910000000000081,3.424999999999997,5.5544688796680495,8.454688038348614,0.2089999999999463,52.17900000000009,0.0082987551867219,0.1197071883676011,244,0.5,398.4629109742766,755.1659652305218,8618.451228025308,473.5090960732104,823.6435112187428,0.1338083927157561,1.0328637568791428,0.9494114492860926,0.0053006943681211,1919.0,1199.0,7.781266937376502,9.386782993969424,120.34433285509326,6.418829916432912,0.5753228120516499,1.586462643678161,6.761709066822651,0.5201149425287356,0.6312388038885034,697.0
76,0.1255919818456883,0.1916267676043622,0.015,8.473,0.109,0.3047384266263237,2.6383277202501008,0.0,137.746,0.0335,0.3624810892586989,0.0090771558245083,6610,1.525788229377646,8.657679799224239,0.1672049469964598,0.2338834999858572,0.0240000000000009,2.66599999999994,5.17677857142857,7.1994307955241,0.0830000000000836,51.93199999999979,0.0678571428571428,0.1291639985705242,283,0.96113074204947,504.93666214530697,889.4955637980861,10659.5744681309,417.1097089054349,735.7111422183864,0.064486830154405,0.6265020995649948,0.8101408990034158,0.0011838152687166,1679.0,1049.0,4.813422066063174,5.168734942100913,120.76142131979697,9.528420433072482,0.5456852791878173,1.5031956797966963,11.881230760043316,0.7534942820838628,0.6660946818087682,788.0
77,0.1485749601275917,0.2664917404779225,0.046,7.278,0.125,0.713227538543328,7.0720128011116685,0.0,247.292,0.156,0.0510366826156299,0.0103668261562998,3762,1.7936517717996865,9.9155072104413,0.3355913043478306,0.3685121057689943,0.0860000000000127,4.412000000000035,6.025530973451329,8.872639550560663,0.2490000000000236,58.485000000000014,0.0221238938053097,0.1029385832607541,230,0.5,488.1520787358365,788.6939209525758,9532.245687954004,570.3011463017716,874.9453118919456,0.0997038499506416,1.1450663198433453,0.9574014249961847,0.0011343060660263,1919.0,1199.0,7.527374701348991,7.011105547517911,120.0,0.0,0.5379464285714286,1.3208748603351956,6.877122663555701,0.3173184357541899,0.7579198821163897,896.0
78,0.1778578557907416,0.6834188546640391,0.015,9.516,0.088,0.3075634142144209,1.97171646730262,0.0,67.586,0.078,0.1046291516090173,0.0091206332817071,5811,3.8425002461972455,6.41076401215919,0.1314414414414378,0.2057819271118076,0.0250000000000056,2.54099999999994,6.317228310502283,8.49726261873794,0.0500000000000113,52.38499999999999,0.0273972602739726,0.1151801765577211,222,0.972972972972973,585.0886451566263,873.4360108633607,9384.615384591092,444.8170580977332,644.9812891116879,0.0695233930913861,0.5368746559148564,0.7396897728849965,0.0015953427725693,1679.0,1049.0,5.039813328855665,4.38806848149239,120.0,0.0,0.3953488372093023,10.648029239766082,55.71639790200533,0.783625730994152,0.0944632974391109,172.0
